"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
130,0,15000,200.4716265,-2.033860036,11.62979852,-0.824586453,0.919924923,0.043400904,0.039632965,0.151527625,17.18688833,386.031035,-11.74769895,-5.511825254,1.236267751,1137.897947,0.711908588,8.917862527,0.186680795,0.207660215,1.381577848,21.64975971,0.058012192,-0.015000688,2.69798e-13,1.19074e-13,254
130,0,16000,227.3476073,-2.437470706,12.4759965,-0.795521513,1.750909441,0.087567171,0.081345365,0.233620607,15.58259528,359.5148964,-12.00679377,-5.10301879,1.700560091,1168.66502,0.617248367,7.555327411,0.152920438,0.174751921,1.260672391,20.03807686,0.054876304,-0.014535849,2.8046e-13,1.26293e-13,255
130,2,1000,24.49778799,0.000872634,0.00018377,30.26908816,1.080168383,1.16463e-06,5.00665e-06,0.666513724,99.99999985,100.0000139,-0.000876631,-1.36599e-06,5.84968e-08,8.04054e-08,521.6678943,174.709925,7.46939e-07,4.4863e-06,14.19557044,15.49015471,7.50148e-06,-3.76588e-06,1.22841e-10,3.80978e-11,256
130,2,2000,-9.87163669,0.001575635,0.03211825,2.250823601,0.0627782,2.53487e-05,0.000175064,0.061803744,3824.274512,66492.97745,-171.3348664,-171.3283518,3.057418033,165.1852717,5388.958881,93624.77209,482.4513052,482.4513052,3.179279757,18.55678853,0.003253589,0.000143428,3.91048e-12,1.20598e-12,257
130,2,3000,18.1389835,0.002090751,0.48323118,-0.437899662,0.091844419,0.000422663,0.002076392,0.089061619,2663.947867,42362.77817,-2210.199251,-2210.043364,-1.608499963,252.5672716,NA,NA,NA,NA,2.717791025,15.60901793,0.026640477,0.002427016,4.13931e-13,2.12073e-13,258
130,2,4000,28.23238647,0.002664004,1.15962411,-0.853415737,0.12914955,0.001183187,0.004439045,0.122556228,1880.835612,26921.89665,-2380.757073,-2380.315763,-2.485869008,339.1407986,28890.39225,413569.4628,73125.54453,73125.54474,2.396752283,13.61561825,0.04107425,-0.00646616,2.29409e-13,1.67191e-13,259
130,2,5000,38.23728179,0.006801452,1.933514691,-1.223759609,0.146911861,0.002000127,0.006114698,0.135845353,72.48837023,938.3316202,-5.982102855,-5.188757392,-2.027586183,433.4002695,6.659655336,86.41991692,0.886091486,0.887694276,2.313379488,13.16500491,0.050566217,-0.010431747,2.11055e-13,1.28806e-13,260
130,2,6000,48.25304404,0.017291428,2.733383158,-1.419575589,0.165124926,0.002943068,0.007547095,0.147877211,58.68144619,718.8750958,-5.697587528,-4.511496115,-1.432566927,514.8828699,3.439726591,38.09956538,0.418599518,0.420932281,2.23994309,12.82489816,0.056646854,-0.013064314,2.32416e-13,1.44346e-13,261
130,2,7000,58.52058792,0.037471888,3.560503003,-1.546970553,0.189545114,0.004175737,0.009072452,0.162808958,52.16450637,627.3891611,-6.290461184,-4.655121612,-0.862649997,590.4686206,2.596736127,25.20173389,0.313183178,0.316480389,2.157732602,12.74538808,0.060841887,0.015010423,2.32685e-13,1.23602e-13,262
130,2,8000,68.41163966,0.069764271,4.381880489,-1.623810564,0.224905919,0.00590761,0.010990972,0.183259608,47.55409181,574.78564,-7.077236381,-4.95732077,-0.364965487,657.758773,2.19254328,19.48413628,0.272047575,0.276513451,2.071404277,12.8163482,0.064051681,0.016223515,2.4861e-13,1.05856e-13,263
130,2,9000,78.18282687,0.114902989,5.183960254,-1.715778419,0.269836302,0.008249219,0.013154068,0.205144514,43.37308727,535.3306287,-7.895621888,-5.247044856,0.12074471,719.1269764,1.914570786,16.07364532,0.247872128,0.253801487,1.982833531,12.9816878,0.066305613,0.016979812,2.6939e-13,1.28339e-13,264
130,2,10000,88.5836186,0.177401967,6.042385996,-1.757201809,0.341297905,0.012122297,0.016404409,0.235369708,38.99782612,498.7313016,-8.77134908,-5.49028553,0.617489688,779.9031301,1.673028502,13.53978503,0.228158052,0.236065974,1.884848625,13.20163751,0.068211099,0.017536952,2.5829e-13,1.11491e-13,265
130,2,11000,98.62515078,0.248797296,6.840133541,-1.752605733,0.441207751,0.01788974,0.020900838,0.270237705,35.12810933,468.9737553,-9.599854899,-5.664856764,1.052611988,832.8612714,1.476916252,11.79511735,0.21324857,0.223289336,1.788393257,13.41283112,0.06935486,0.017806811,2.19916e-13,9.33066e-14,266
130,2,12000,152.6566158,-1.76575918,9.896394362,-1.667752139,0.815241423,0.033174202,0.029911818,0.197012103,31.3774685,441.6296741,-10.4102902,-5.763382507,1.470820197,883.4837163,1.300184059,10.43605083,0.199800448,0.212227694,1.691851916,13.66677059,0.064827812,-0.016912498,2.27588e-13,7.66456e-14,267
130,2,13000,169.715565,-2.021611688,11.0829954,0.047737148,0.817627384,0.037111445,0.03338936,0.172217142,27.88216129,416.8326495,-11.27026719,-5.826293559,1.879498699,934.465982,1.136645174,9.304899719,0.18736144,0.202324811,1.590412836,13.93967676,0.065303353,-0.017076889,2.35166e-13,9.62441e-14,268
130,2,14000,184.755529,-2.123715271,11.98051581,0.323016244,0.903685167,0.044155156,0.039954217,0.1687006,25.10769611,396.5883086,-12.03874856,-5.826877311,2.205190147,979.3281113,0.999949694,8.376332982,0.17452418,0.191608786,1.489691194,14.05366377,0.064845236,-0.017011809,2.47435e-13,1.02535e-13,269
130,2,15000,142.1986259,0.878801358,9.202762712,0.778482577,1.170645014,0.06896752,0.062910061,0.358352648,22.53424001,353.9942309,-11.86714725,-4.985123259,2.9619387,1014.071273,0.887941343,6.76949332,0.12789619,0.147149552,1.365823112,12.36604115,0.064717663,0.017713659,2.69934e-13,1.42837e-13,270
130,2,16000,171.5794652,0.217601976,9.995188041,-1.051207667,3.08037904,0.200537274,0.187307316,0.573575569,19.46201733,309.5980754,-11.46849092,-4.001420503,3.760792247,1047.121098,0.794351167,5.66549563,0.092307924,0.113742655,1.262042578,10.80840737,0.058253988,-0.017505106,3.39929e-13,2.86598e-13,271
130,4,1000,382.5421354,0.010211934,-0.003858669,350.1929088,9.754911976,6.70428e-05,8.02856e-05,7.166484526,-15.25164215,578.6486575,-0.007332876,-0.00047556,-76.55633154,-1772.453213,6.346428101,25.23162653,8.62139e-05,0.000100092,7.653482686,588.9103161,-1.00869e-05,-1.22826e-06,3.99217e-10,1.70245e-10,272
130,4,2000,18.56719019,0.011889227,0.108101076,21.23560002,0.292960535,0.000206845,0.001089867,0.187092857,78.17058823,882.1853378,-0.164501906,-0.127802205,1.211946007,86.2248366,9.417346613,103.3636787,0.027551686,0.027666643,2.528933583,10.2411447,0.005822156,0.000195231,4.12334e-12,1.59902e-12,273
130,4,3000,22.441419,0.011663912,0.612465404,1.617083342,0.336380337,0.001249475,0.005736802,0.209994575,3024.688329,41036.16971,-2421.563221,-2421.338662,-0.325506718,197.7551784,NA,NA,NA,NA,2.331583664,10.87761467,0.027291741,0.001336299,9.29826e-13,3.49751e-13,274
130,4,4000,30.83209136,0.053393679,1.237808554,0.802168509,0.252891147,0.002388463,0.008461923,0.238484858,75.85881328,875.8219393,-3.473320352,-2.91656902,-0.941363581,288.7219842,6.624785995,74.7521646,0.456138785,0.457686404,2.217124416,10.19514711,0.040146759,0.005277429,3.08288e-13,1.36115e-13,275
130,4,5000,40.13388453,0.093994824,2.019617961,0.264180727,0.298731162,0.004176733,0.012330559,0.274703968,62.97447245,650.6873525,-3.796057468,-2.83295954,-0.372839534,373.4984079,3.402372584,29.69463388,0.218856332,0.221413898,2.159470712,9.710915937,0.050322016,-0.009993825,2.25273e-13,1.10836e-13,276
130,4,6000,49.33951987,0.152354033,2.832750862,0.048077389,0.336432917,0.006173105,0.015547248,0.300109825,58.517391,571.9729149,-4.621369271,-3.203659724,0.241923794,445.6394588,2.750664675,19.85049927,0.177980292,0.181703941,2.097843536,9.414090511,0.057413426,-0.013250865,1.97219e-13,1.08118e-13,277
130,4,7000,58.6343301,0.234649257,3.684901999,-0.166136191,0.368532156,0.008398665,0.018214716,0.316382293,55.11038571,528.5535325,-5.608442554,-3.672193414,0.875509899,514.9748491,2.429399602,15.51433477,0.165457815,0.17048109,2.026386731,9.265489536,0.062845469,0.015193073,2.3962e-13,8.65277e-14,278
130,4,8000,67.83096253,0.337268805,4.523639233,-0.314644267,0.394413852,0.010710401,0.020108653,0.322514831,51.74658625,498.248645,-6.620233216,-4.11920889,1.419330616,579.3819398,2.199653975,13.03452012,0.160064607,0.166515318,1.953076824,9.222125126,0.066689887,0.016847765,2.14361e-13,9.26827e-14,279
130,4,9000,76.36983736,0.451933201,5.296677151,-0.348037424,0.420160218,0.013150436,0.021581278,0.324056806,48.50667277,476.7898448,-7.585718655,-4.515919832,1.885144515,635.5107597,2.014154494,11.53881725,0.158622642,0.166472812,1.883314726,9.272518216,0.069355616,0.017830293,2.09981e-13,8.30618e-14,280
130,4,10000,85.89437652,0.601506057,6.148935749,-0.444311502,0.463269025,0.016737247,0.023619403,0.328453954,44.78072078,455.3254082,-8.661539335,-4.898769287,2.33891313,695.4235339,1.823823273,10.27945595,0.157012732,0.166588563,1.805106365,9.390971654,0.071587175,0.018521835,2.22805e-13,8.57358e-14,281
130,4,11000,127.118822,-0.810483746,8.715016761,-0.371123869,0.954678468,0.034441784,0.032414111,0.282986617,40.99095265,436.3173943,-9.664259932,-5.189087855,2.731580906,748.7210006,1.648605617,9.372092898,0.155671706,0.167046133,1.730021973,9.582539407,0.068558036,-0.017512016,2.48131e-13,7.75978e-14,282
130,4,12000,143.962431,-1.053539513,9.898842748,0.946408929,0.912692161,0.037225483,0.033816126,0.23650009,37.25822162,418.0560119,-10.65305364,-5.410816385,3.067345084,800.671919,1.484695619,8.618746031,0.153561242,0.16688786,1.65589694,9.82947255,0.068759903,-0.01772309,2.23189e-13,4.62327e-14,283
130,4,13000,160.4082138,-1.24481851,11.03938064,1.134493062,0.916863205,0.041544768,0.037361912,0.208155614,33.78283942,401.8907689,-11.65276625,-5.594766775,3.349661937,851.4926716,1.329307375,7.979712283,0.151181924,0.166415514,1.577935683,10.11582214,0.068820545,-0.017729563,2.35326e-13,7.00543e-14,284
130,4,14000,198.8175965,-2.115045122,12.2461834,1.811020165,2.097436448,0.104258387,0.095108604,0.350124794,31.34753464,368.9118697,-11.760238,-5.063223001,4.061783813,892.4988608,1.219815394,6.74151759,0.119780534,0.137282909,1.47123039,9.273690954,0.061595068,-0.016513686,2.17387e-13,6.7532e-14,285
130,4,15000,157.2835525,0.743199993,9.464080586,3.362154704,2.342088879,0.143849107,0.13243352,0.554617373,27.37363151,322.6829542,-11.40412259,-4.093767209,5.049467853,934.5949792,1.116174782,5.701339188,0.087291057,0.108040464,1.374108411,8.285098829,0.060172093,-0.01851541,2.79114e-13,1.00032e-13,286
130,4,16000,207.9175485,-1.262748923,11.5060554,1.593176889,7.173239181,0.524249244,0.50462174,0.764782952,22.05415198,278.5747489,-11.05907638,-3.170221248,5.927387034,977.6774512,0.975260445,5.064193248,0.065707787,0.0888715,1.272129313,7.554018407,0.055339511,0.015782651,3.12953e-13,2.47816e-13,287
130,6,1000,435.822144,0.058788692,-0.012833669,376.9359314,13.9948964,0.00031009,0.000363981,9.401433696,-19.62146781,659.8487342,-0.049041238,-0.001791319,-106.6111177,-2088.221307,9.909711813,26.51235176,0.000329097,0.000448348,9.14299395,835.2266583,-2.9447e-05,0.0079125,7.80416e-13,2.45217e-13,288
130,6,2000,29.81434491,0.090176782,0.176046047,9.255190943,0.295928875,0.000285039,0.001046483,0.176766251,54.33650135,458.0232538,-0.225303134,-0.077622463,1.705570024,111.3104016,3.339752032,18.61456641,0.004665859,0.004983127,2.396272309,8.985607073,0.005904743,0.000254025,3.10781e-12,6.99801e-13,289
130,6,3000,30.3129904,0.140533871,0.633870588,4.773804374,0.420066209,0.001448647,0.005245078,0.25013996,61.5606611,641.5041837,-1.058192268,-0.670198765,1.263857648,175.2048205,4.051561958,36.51236457,0.065279855,0.066282301,2.16793022,8.929257826,0.020910856,0.00155337,9.08726e-13,1.53968e-13,290
130,6,4000,37.66743483,0.191315439,1.346408689,2.645715734,0.464338102,0.003171803,0.009497402,0.264136924,62.53655615,590.7298339,-2.163756641,-1.3854588,0.947007454,253.6681498,3.294229553,24.97029446,0.096094396,0.098146658,2.080920962,8.337613783,0.035744634,0.003726881,4.73895e-13,1.65888e-13,291
130,6,5000,47.0078098,0.241524674,2.202729061,1.893162221,0.545499769,0.005728396,0.013872006,0.292165977,61.64854157,533.3568882,-3.203121969,-1.949647303,1.430183689,328.6876586,2.852745021,17.46129285,0.098791526,0.10212977,2.035737992,7.986819329,0.046858789,-0.007276362,3.2912e-13,1.60834e-13,292
130,6,6000,56.98991111,0.285182339,3.123579673,1.494463426,0.638661283,0.009087446,0.018015364,0.319934096,59.98740234,498.7467573,-4.267345211,-2.482278938,2.031392749,397.1537033,2.625766219,13.97001038,0.102901886,0.107676829,1.98689005,7.805428109,0.054809345,-0.011606623,2.4503e-13,1.42405e-13,293
130,6,7000,68.08215989,0.317376697,4.107674447,1.347912112,0.742916012,0.013433975,0.021923475,0.344534254,57.84796824,475.566893,-5.377225204,-3.004246182,2.573909134,462.6798033,2.449579868,11.94224333,0.107892495,0.114170764,1.932375981,7.709950915,0.060334079,-0.014136322,2.58744e-13,1.06348e-13,294
130,6,8000,80.06085566,0.334178036,5.10407078,1.289348211,0.839998649,0.018420333,0.025160347,0.357349822,55.34122762,458.4369788,-6.503912306,-3.499788409,3.067028327,525.2212066,2.284766531,10.59278174,0.112649914,0.120413999,1.873251661,7.672919256,0.063752389,0.01516866,2.74957e-13,1.22782e-13,295
130,6,9000,92.27864299,0.324549679,6.077441138,1.409314782,0.918404425,0.023598278,0.027860106,0.356787178,52.56769701,444.7139406,-7.570017923,-3.927371911,3.456500617,581.2871324,2.130346123,9.664852217,0.116616994,0.125784263,1.816288516,7.69651686,0.065859672,0.016248202,2.93968e-13,1.26565e-13,296
130,6,10000,106.5129869,0.285194996,7.178977389,1.412066256,0.963456099,0.0289032,0.030143121,0.335714891,49.27534733,430.5654119,-8.72198824,-4.336895475,3.814790832,639.9357271,1.965812399,8.860694074,0.119780741,0.130527751,1.75422676,7.770734846,0.067400019,0.016842308,2.73144e-13,1.23177e-13,297
130,6,11000,121.105832,0.219456632,8.232920102,1.611183318,0.994505988,0.033966359,0.032675909,0.309179572,45.7361917,417.5519689,-9.811625679,-4.66830227,4.134407038,694.6634405,1.804352045,8.252041262,0.122238591,0.134519564,1.694297995,7.919129664,0.067981203,0.017078845,2.54073e-13,9.19105e-14,298
130,6,12000,136.2803306,0.131136858,9.301656465,1.813323621,1.022214128,0.039252572,0.036091423,0.28171144,42.16859846,404.6973052,-10.86908895,-4.933844325,4.369866588,746.059597,1.650660118,7.747350801,0.123841927,0.137707143,1.635665517,8.112657192,0.068253844,0.017038311,2.66702e-13,8.62367e-14,299
130,6,13000,166.0122102,-0.314692219,10.40502014,2.273088363,1.626977708,0.069388366,0.062396381,0.353160442,39.57431352,382.6003888,-11.54258184,-4.84068924,4.87972051,797.1819066,1.519508632,6.827266134,0.109296555,0.124987335,1.541475208,7.790698822,0.062676234,0.016220667,2.55686e-13,7.04252e-14,300
130,6,14000,136.3132877,1.967872774,8.201088112,3.676742133,1.549692571,0.080662404,0.073725823,0.525899516,36.1991449,340.9608094,-11.30624143,-4.048935731,5.914606552,839.3251546,1.447717823,5.858983056,0.081868668,0.10068709,1.462521557,7.075175097,0.060163527,-0.018398955,2.55856e-13,7.6306e-14,301
130,6,15000,178.8069545,0.843708156,9.387610055,2.611568906,4.621243617,0.282078245,0.265360997,0.766704685,29.3689114,291.8502492,-10.95871502,-3.092664919,7.010981692,886.9629478,1.284798638,5.17627653,0.060388094,0.082190092,1.361004694,6.472833533,0.05250137,0.016028688,3.07566e-13,1.57543e-13,302
130,6,16000,295.4474365,-6.018819519,16.22083811,4.300580023,24.62487504,2.180776493,2.157578259,0.910624588,21.7676065,246.6855684,-10.68166808,-2.26019138,7.888614861,932.6529563,1.073405609,4.758619391,0.045790079,0.068879184,1.243354204,5.943287917,0.054902619,0.012365026,3.63456e-13,1.3689e-13,303
130,8,1000,507.3545365,0.148539946,-0.01738024,443.2839974,27.67208794,0.00070991,0.000866714,19.46575529,-20.1779267,661.2169309,-0.134574465,-0.003031338,-105.261671,-2057.772036,10.21190696,26.19544947,0.000556106,0.000760169,9.073766937,833.5681227,-3.42566e-05,0.0079125,7.80416e-13,2.45217e-13,304
130,8,2000,35.16323367,0.26221607,0.228872711,20.77105228,0.386857335,0.000458738,0.00146269,0.223676624,62.49453883,380.4105852,-0.414345701,-0.073194629,0.086616794,90.16952435,3.401051172,10.77879511,0.002568309,0.003012523,2.181685851,6.99924147,0.006508864,0.000173025,5.30368e-12,1.22782e-12,305
130,8,3000,38.00993186,0.402190542,0.624000538,7.10207766,0.519585951,0.001640356,0.004871684,0.294944476,56.85070029,454.9838246,-1.008653558,-0.345835947,2.642720596,156.3965899,2.914403667,15.03803726,0.016616158,0.017812123,2.074058184,7.588710282,0.016416776,0.000787713,1.47829e-12,3.08784e-13,306
130,8,4000,44.16646945,0.552693092,1.216007182,4.891612667,0.589513974,0.003474272,0.008949703,0.321671644,60.8418754,477.1783953,-1.967441284,-0.848398824,2.68788429,225.2799836,2.84806474,14.61938108,0.038128958,0.040411346,1.996259734,7.247505852,0.027532361,0.002541153,6.41627e-13,1.47055e-13,307
130,8,5000,50.97685093,0.712393034,1.96777119,3.681307625,0.617964592,0.005681253,0.012668236,0.322399812,62.5310298,466.4613648,-3.028894993,-1.371297669,3.006884362,291.6967429,2.774857152,12.74716799,0.05331575,0.056949341,1.962098273,7.028615815,0.03860127,-0.005339122,3.94628e-13,1.01273e-13,308
130,8,6000,58.75658213,0.872629257,2.789757543,2.888803097,0.664542122,0.008391021,0.01609709,0.328906462,61.59022822,454.7880928,-4.137448832,-1.887980963,3.348636631,356.5898569,2.661170523,11.46085257,0.06606724,0.071163293,1.929308462,6.984313974,0.047479915,-0.008361427,3.15746e-13,1.44193e-13,309
130,8,7000,68.22705002,1.040955761,3.703243029,2.387059658,0.725293283,0.011819608,0.019244223,0.336024876,60.43577282,444.9840184,-5.354986729,-2.430731761,3.757664501,423.311459,2.53948448,10.35721994,0.076741382,0.083346065,1.886731682,6.933244343,0.054278223,-0.011429166,2.94406e-13,1.08303e-13,310
130,8,8000,78.40001914,1.197541351,4.609957924,2.174553972,0.816058536,0.01620776,0.022645808,0.351414005,58.72314882,436.6397683,-6.551197409,-2.932498465,4.124422493,485.9694974,2.406243542,9.49642107,0.08486222,0.092853348,1.838201267,6.907811716,0.058800469,-0.01342824,2.7911e-13,1.29427e-13,311
130,8,9000,89.05891303,1.331453297,5.477028353,2.09227603,0.88334448,0.020528052,0.02509584,0.351576807,56.24873453,427.3533524,-7.654540825,-3.345673578,4.434645859,541.9410339,2.267256513,8.825180027,0.0904678,0.09979685,1.790737118,6.928619827,0.061498936,0.014103284,3.03614e-13,1.12999e-13,312
130,8,10000,101.7147439,1.455521608,6.440492655,1.997853617,0.968292053,0.026145939,0.028280545,0.350121908,53.23886125,417.0429071,-8.848629205,-3.746195053,4.719781913,600.89425,2.113014732,8.198656034,0.094937916,0.105719753,1.736622865,6.975847241,0.063319165,0.015207123,3.07073e-13,1.12699e-13,313
130,8,11000,114.4377658,1.558020933,7.370051695,2.170410392,1.023717002,0.031389849,0.031168803,0.335397624,50.18911021,407.6802928,-9.970993009,-4.084165471,4.951670725,655.3787476,1.967682995,7.708330193,0.098355176,0.110477271,1.686087252,7.066509651,0.064402268,0.015778455,2.93227e-13,1.02645e-13,314
130,8,12000,129.3286104,1.617252574,8.292486861,2.337581818,1.122732137,0.038511493,0.036006253,0.327064317,47.16749782,398.843249,-11.09184211,-4.383181545,5.150587054,708.5011931,1.81657943,7.242052562,0.10034709,0.11366457,1.625759169,7.148625707,0.064119508,0.015926616,3.04029e-13,9.6302e-14,315
130,8,13000,115.6382194,3.306255885,6.795562101,3.262228397,1.065222976,0.04421053,0.04332082,0.509912002,45.15570863,359.7543977,-11.14839352,-3.803910414,6.266552607,757.2500902,1.764895982,6.070719474,0.074564093,0.09060376,1.532080744,6.414412883,0.05876571,0.017506724,2.78032e-13,1.25646e-13,316
130,8,14000,145.1254013,3.04774724,7.152414618,3.389591814,2.631729323,0.120900369,0.110362058,0.767244511,38.62000529,310.1947483,-10.84716655,-2.943572318,7.462690397,801.2502777,1.645362397,5.346160944,0.054496251,0.073642614,1.446525845,5.866705801,0.049284374,0.015781274,2.92234e-13,1.04943e-13,317
130,8,15000,213.5665359,0.888020427,9.301571423,4.90598643,9.972676828,0.584772639,0.564704709,0.988326459,28.45169254,256.8385875,-10.55568475,-2.06591671,8.599460431,849.3406231,1.384545159,4.848599094,0.039446421,0.060270793,1.317189184,5.327720782,0.043553506,-0.013232526,3.2277e-13,1.07612e-13,318
130,8,16000,7909.320087,-3600.852334,3610.97982,7.306253889,150613.9286,137353.0809,137353.0558,1.056978422,18.93306079,209.1442791,-10.35070545,-1.367668108,9.613972494,894.6085504,1.106821331,4.604628083,0.029182737,0.049794943,1.181251076,4.798722116,0.456547438,0,NA,0,319
130,10,1000,38.70799928,0.120000428,0.035736457,8.329676521,0.164562493,2.95915e-05,8.64264e-05,0.093004925,57.49181401,311.6506867,-0.136488208,-0.006556364,-2.513005051,85.17729847,4.130400011,9.970560545,0.000223876,0.000305415,2.452851272,7.396796654,0.000923232,2.81965e-05,1.89028e-11,6.97704e-12,320
130,10,2000,35.15572402,0.263484294,0.231464332,10.00292899,0.333291212,0.000399796,0.001274173,0.192632079,60.7149062,376.1988415,-0.416146955,-0.072575712,2.214307275,99.92067739,3.356410638,10.79260212,0.002578059,0.003035767,2.184796243,7.080447291,0.006583973,0.000188616,4.36136e-12,8.54203e-13,321
130,10,3000,37.96638799,0.401904355,0.625566442,7.055275952,0.530334387,0.001679071,0.004991903,0.301128493,56.47405074,454.6110648,-1.010785201,-0.345903948,2.678338394,153.8046484,2.905227036,15.09824207,0.01672059,0.017923754,2.072491435,7.607140612,0.016476849,0.000785802,1.81481e-12,4.00039e-13,322
130,10,4000,44.17668253,0.554520666,1.21781785,4.959107717,0.580375782,0.003425292,0.008821558,0.316664792,60.89272634,477.5573956,-1.97172748,-0.850614516,2.719206111,226.0946594,2.846094494,14.61392405,0.038192781,0.040471311,1.99452711,7.241330415,0.027566983,-0.002595093,6.62966e-13,1.26469e-13,323
130,10,5000,50.939378,0.715463767,1.969190328,3.639797912,0.620408898,0.005708848,0.012739433,0.323755673,62.22641829,465.2857185,-3.030088718,-1.367338215,3.007727224,292.7354797,2.76710218,12.72015094,0.053152302,0.056808855,1.962074436,7.042228823,0.038657526,-0.005170097,4.28099e-13,1.44081e-13,324
130,10,6000,58.96199988,0.881205928,2.809870251,2.891332658,0.663485788,0.008432011,0.016114746,0.32792076,61.85071914,455.4267942,-4.174717954,-1.908117989,3.372819624,359.2437019,2.663981664,11.42582752,0.066428913,0.071534447,1.928493933,6.972723181,0.047655613,-0.0082635,3.07375e-13,1.09794e-13,325
130,10,7000,68.50551692,1.050675362,3.728582273,2.44362755,0.732120705,0.012004216,0.019456903,0.338520119,60.66011846,445.8395378,-5.401886729,-2.455940733,3.763432358,425.5376088,2.539357447,10.3330569,0.077194975,0.083795914,1.884323357,6.920007473,0.054427474,-0.01156955,2.88118e-13,1.20524e-13,326
130,10,8000,78.68070201,1.20013513,4.623939168,2.237710197,0.805741123,0.016043633,0.022329925,0.346262377,58.37349785,435.2166489,-6.560040375,-2.923962223,4.137390919,485.9904013,2.398606189,9.481055602,0.084704197,0.092775755,1.837575525,6.917080042,0.058768403,-0.013433622,2.73141e-13,1.13969e-13,327
130,10,9000,89.19363665,1.326985553,5.48127527,2.255594214,0.876387286,0.020378874,0.02487612,0.348459313,56.31180876,427.2065974,-7.654492141,-3.344883681,4.427038026,540.8585805,2.26946447,8.819255817,0.090383143,0.099727327,1.790271334,6.917749845,0.061453658,0.014135259,2.85865e-13,1.27809e-13,328
130,10,10000,101.7487216,1.458607348,6.45652442,2.17522274,0.968089069,0.026204736,0.028336606,0.349961687,53.35322025,417.2682215,-8.862365346,-3.75479167,4.693596527,601.4370149,2.11645064,8.194433031,0.095013507,0.105798149,1.737235733,6.972664397,0.063455583,0.015172365,2.71866e-13,1.08698e-13,329
130,10,11000,114.646505,1.560333243,7.374785712,2.268371175,1.033751892,0.031714607,0.03145628,0.33813594,49.97573849,406.6762669,-9.979931097,-4.07395807,4.968706953,656.045101,1.96364674,7.698206646,0.098156568,0.110362159,1.685984191,7.073510966,0.064326302,0.015796807,2.68417e-13,9.76198e-14,330
130,10,12000,129.3316722,1.623029085,8.288500619,2.456960685,1.120480313,0.03841552,0.035916466,0.326406238,47.20189853,398.9316391,-11.09785674,-4.385731571,5.129720926,708.2825988,1.816372472,7.237856526,0.100323359,0.113630918,1.624791237,7.141449409,0.064087168,0.015893674,3.07832e-13,1.2324e-13,331
130,10,13000,115.6884035,3.308086262,6.796768012,3.387337779,1.070588662,0.044445179,0.043536836,0.512102058,45.05347325,359.3528832,-11.14608021,-3.796147355,6.227416685,757.2875019,1.761699355,6.065903351,0.074428515,0.090484176,1.530902894,6.412517325,0.058750642,0.01750119,2.60727e-13,8.87667e-14,332
130,10,14000,145.5123468,3.04487669,7.157221754,3.440688881,2.664770226,0.12255328,0.11188665,0.771763838,38.59428225,309.6943398,-10.84350329,-2.934561527,7.464942927,801.6427712,1.646204872,5.339509568,0.054283514,0.073464248,1.445990467,5.857725081,0.049186354,0.015737297,3.04785e-13,1.24143e-13,333
130,10,15000,215.6126898,0.794463826,9.393195593,5.004319736,10.23057358,0.604157703,0.584077375,0.985727478,28.40686426,256.4332305,-10.5532064,-2.05926083,8.5689167,849.348594,1.384116846,4.845221447,0.039324059,0.060158321,1.316265204,5.319170377,0.043565133,-0.013189704,2.84526e-13,6.55033e-14,334
130,10,16000,7987.125329,-3665.645669,3675.77485,7.397652508,157945.8566,145199.2781,145199.2526,1.063916573,18.8583463,208.818562,-10.34987074,-1.362943352,9.604758158,894.3542747,1.104211145,4.604517907,0.029129104,0.049725579,1.180079935,4.795119835,0.460212492,0,NA,0,335
130,12,1000,35.67673996,0.120107668,0.03721921,10.33482905,0.128959447,2.47596e-05,7.78841e-05,0.074292894,53.7269402,303.5429155,-0.136514381,-0.006236553,-2.447884411,77.25800671,3.999043718,10.02422678,0.000220013,0.000303438,2.448249403,7.513337518,0.001043235,2.87003e-05,2.10532e-11,5.90983e-12,336
130,12,2000,35.20017833,0.263391778,0.231009585,9.814631902,0.32550829,0.000389539,0.001240081,0.188080663,59.54769831,372.6622932,-0.414483755,-0.07118586,2.151690719,100.8853519,3.335733932,10.79252947,0.002548638,0.003012742,2.189612072,7.137504179,0.006562739,0.000193965,4.3173e-12,5.86452e-13,337
130,12,3000,37.97747704,0.404250538,0.626928294,7.123514809,0.510406947,0.001619354,0.004813085,0.28979362,56.77593019,455.5794095,-1.013472221,-0.347692473,2.587241123,158.6609246,2.910490185,15.07673014,0.016744105,0.017941097,2.073261201,7.598185196,0.016507897,0.00078983,1.62994e-12,2.80471e-13,338
130,12,4000,43.97873146,0.551564722,1.208155742,5.05748834,0.579378279,0.003396414,0.008785661,0.316527773,60.50835024,476.4095127,-1.95267764,-0.837795053,2.73802526,221.7146594,2.844051794,14.67023896,0.037869215,0.040146647,1.996353963,7.261323426,0.027471364,-0.002532603,7.167e-13,1.65154e-13,339
