"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
125,5,1240,204.69,0.01872,2.4666,-33.291,9.3941,6.3679e-05,0.00021968,6.5776,-0.0011583,-0.0054277,2.5788,2.2792,-12.754,-493.25,242.21,5319.3,0.00062142,0.00095982,1.8784,11.688,4.7801e-13
125,5,1360,225.79,0.00094588,2.7945,-36.049,13.236,0.00011152,0.00032407,8.6427,0.003319,0.014412,2.8995,2.5088,-12.719,-497.53,2176.2,41029,0.00081134,0.0012737,2.3245,12.623,5.1632e-13
125,5,1480,255.43,-0.028414,3.1359,-30.931,15.04,0.00014694,0.00041486,10.118,-0.00032413,-0.0013257,3.2194,2.7162,-14.335,-502.64,222.57,3722.2,0.0010306,0.0016562,2.7043,14.354,5.5837e-13
115,19,1000,320.11,0.21816,2.5176,-7.6669,17.779,9.3085e-05,0.00030371,13.9,0.0083869,0.022268,2.7861,1.9756,-11.228,-443.09,12078,85141,0.00042817,0.00077257,3.4027,10.911,6.4504e-13
125,5,1600,282.66,-0.063468,3.5182,-32.532,20.668,0.0002472,0.00060062,12.829,-0.0036343,-0.014226,3.5767,2.9263,-12.345,-544.43,3087.6,47301,0.0012765,0.0020784,3.0129,15.222,5.7612e-13
115,19,1120,361.42,0.2213,2.869,-7.5793,32.773,0.00021711,0.00057871,22.386,0.0012412,0.003196,3.1487,2.1345,-11.796,-450,308.76,2047.2,0.00056083,0.0010386,3.8036,12.33,6.4391e-13
125,5,1720,316.2,-0.11959,3.9745,-28.452,27.516,0.00039769,0.00091069,16.618,-0.001654,-0.0060974,3.964,3.1293,-13.101,-548.67,695.34,9450.5,0.0015624,0.002604,3.4638,16.703,6.3339e-13
115,19,1240,417.18,0.18143,3.2774,0.77399,47.808,0.00038979,0.00092594,29.7,0.003351,0.0085542,3.5131,2.263,-11.082,-493.42,2523.8,16450,0.00069287,0.001294,4.2322,13.692,7.1468e-13
125,5,1840,358.85,-0.19483,4.4523,-20.887,35.465,0.00060222,0.0013255,20.848,0.0028734,0.010031,4.364,3.3129,-15.991,-555.09,15.984,194.78,0.0018478,0.0031385,3.6001,19.28,7.5459e-13
115,19,1360,463.57,0.16727,3.6723,6.913,69.053,0.00068113,0.0014687,38.898,-0.0010787,-0.002717,3.8935,2.3772,-12.119,-498.79,291.84,1851.7,0.00083538,0.0015704,4.7542,15.492,7.2498e-13
125,5,1960,398.83,-0.28263,4.9624,-18.325,55.288,0.0011316,0.0022536,29.616,-0.047634,-0.16102,4.8001,3.4764,-20.31,-566.27,0.38976,4.4521,0.0015098,0.001839,9.1496,27.604,8.2799e-13
115,19,1480,537.49,0.08512,4.1659,32.879,135.64,0.0015364,0.0033414,75.175,0.3639,0.90134,4.2658,2.4677,-20.032,-466.55,0.7793,4.7708,0.00068168,0.00089484,10.024,22.7,9.8284e-13
125,5,2080,412.34,-0.21995,5.1281,-50.831,54.291,0.0013789,0.0018886,19.677,0.0012351,0.0036332,5.08,3.4574,-11.703,-597.28,1583.2,13698,0.0023493,0.0042488,5.6528,20.482,4.9742e-12
115,19,1600,584.92,0.061941,4.5983,31.728,162.74,0.0022495,0.0042206,75.344,-0.058259,-0.14512,4.6691,2.5369,-20.317,-517.43,1.0911,6.7674,0.00075887,0.001,10.716,24.537,1.087e-12
125,5,2200,439.84,-0.25566,5.2037,-91.667,76.32,0.0024246,0.0024851,16.908,0.11981,0.27783,5.1214,3.2021,-20.264,-615.14,1.7726,9.5252,0.0015508,0.0021213,15.234,33.084,1.879e-11
115,19,1720,586.33,0.24014,4.674,-11.516,196.54,0.0033498,0.0047233,61.732,-0.0066607,-0.015206,5.0137,2.5209,-11.424,-546.28,15905,82901,0.0011486,0.0022481,6.6709,19.152,2.8499e-12
125,7,1000,158.38,0.076845,1.8788,-27.84,3.5198,1.5529e-05,8.223e-05,2.8009,0.0020414,0.010146,2.0091,1.816,-14.049,-441.35,513.22,12676,0.00028287,0.00042729,1.2509,8.7952,4.433e-13
115,19,1840,589.82,0.40662,4.5138,-95.199,233.52,0.0054132,0.0054669,33.236,0.013833,0.022755,5.0456,2.1913,-8.2934,-592.53,112990,305810,0.00097327,0.0021749,10.961,20.288,5.7505e-11
125,7,1120,179.51,0.079939,2.1857,-27.145,3.3511,1.843e-05,8.683e-05,2.6862,-0.0017547,-0.0079234,2.3335,2.0758,-13.026,-448.5,423.81,8640,0.00040673,0.00063146,1.5463,9.1386,4.5356e-13
115,19,1960,661.69,0.30832,4.6565,-161.49,519.6,0.017059,0.015941,30.859,-0.2982,-0.33582,5.0196,1.7291,-20.294,-615.39,7.7309,9.7974,0.0004968,0.00092036,30.24,35.692,2.8553e-09
125,7,1240,203.61,0.07093,2.5071,-30.309,6.6535,4.5858e-05,0.00017148,4.9142,-0.00088503,-0.0037799,2.6708,2.3293,-12.2,-493.57,119.83,2185.6,0.00055939,0.00088637,1.8132,9.9765,4.507e-13
125,7,1360,221.55,0.07056,2.8293,-31.24,7.5998,6.4348e-05,0.00021328,5.3972,-0.0021263,-0.0085146,2.9989,2.561,-12.858,-498.71,773.53,12407,0.00074009,0.0011946,2.1822,11.234,4.4084e-13
125,7,1480,248.38,0.052529,3.184,-29.206,10.486,0.00010576,0.0003206,7.3426,-0.0056546,-0.021198,3.3321,2.778,-14.965,-504.87,45.321,636.93,0.00093606,0.001544,2.5673,12.54,5.3195e-13
115,21,1000,315.86,0.22172,2.5162,-10.704,19.371,0.00010306,0.0003247,14.751,0.00024577,0.00065459,2.7869,1.9779,-11.382,-443.16,11507,81665,0.00043142,0.00077812,3.3976,11.05,6.4234e-13
125,7,1600,275.62,0.030694,3.5764,-28.746,13.602,0.00016617,0.00044754,9.0441,-0.0034941,-0.012686,3.7049,3.0013,-12.36,-546.78,2478.8,32678,0.0011719,0.0019568,2.8737,13.31,5.6018e-13
115,21,1120,366.94,0.20209,2.8921,-4.9704,28.815,0.00019122,0.00051782,19.931,-0.0027429,-0.007061,3.1521,2.1398,-12.4,-451.42,1521.8,10084,0.00056408,0.0010447,3.8194,12.508,6.3256e-13
125,7,1720,308.59,-0.0063188,4.0122,-23.916,19.204,0.00027834,0.00071103,12.552,9.1106e-05,0.00031161,4.1062,3.2192,-14.632,-552.78,413.27,4835.4,0.0014412,0.0024622,3.2721,15.173,6.2023e-13
115,21,1240,413.2,0.20245,3.2707,1.8736,50.183,0.00040609,0.00099405,31.989,0.023214,0.059017,3.5176,2.2676,-20.379,-468.97,0.40829,2.6386,0.00048841,0.00063616,8.3361,19.36,6.4787e-13
125,7,1840,348.94,-0.071261,4.4991,-18.16,33.949,0.00058447,0.0013918,21.243,-0.0025814,-0.0086358,4.5197,3.4138,-11.582,-593.38,1572.5,17599,0.0017273,0.0029878,3.6016,15.428,7.0305e-13
115,21,1360,466.05,0.15926,3.6923,9.5047,72.205,0.00071197,0.0015654,41.385,-0.0022727,-0.0057046,3.8909,2.3813,-11.804,-498.13,1291.5,8138.2,0.00083352,0.0015683,4.7365,15.236,7.4785e-13
125,7,1960,379.15,-0.10422,4.9746,-18.126,40.14,0.00083156,0.0017713,22.907,0.0014802,0.0047142,4.9707,3.5955,-12.017,-596.51,561.92,5698,0.0020416,0.003594,4.1186,16.66,7.712e-13
115,21,1480,522.49,0.11688,4.0994,20.004,94.823,0.0010957,0.0022247,49.244,-0.20474,-0.51053,4.2658,2.4696,-20.24,-467.58,0.54509,3.3846,0.00068817,0.00090157,10.051,22.936,8.8294e-13
125,7,2080,387.67,-0.030884,4.955,-69.862,32.56,0.00086098,0.0010338,10.236,0.0080025,0.020057,5.1016,3.4403,-10.101,-642.68,23228,145940,0.0020505,0.0039228,6.2114,18.195,1.0068e-11
115,21,1600,574.71,0.091756,4.5317,27.275,164.82,0.0022526,0.0041972,76.055,0.41269,1.0195,4.672,2.5462,-20.154,-466.56,0.74387,4.5265,0.00078026,0.0010251,10.801,24.396,1.0722e-12
125,7,2200,-421.32,-0.085273,5.0656,-108.06,61.684,0.0020423,0.0019502,12.102,-0.31307,-0.5992,5.1311,3.1735,-20.245,-614.68,1.5984,5.8424,0.0013788,0.0020181,16.051,29.541,2.841e-11
115,21,1720,615.8,0.1169,4.8052,-0.75955,250.66,0.0043085,0.0061803,78.73,0.0041644,0.0095387,5.0145,2.5233,-12.172,-545.97,17654,92634,0.0011537,0.0022514,6.757,20.004,3.5233e-12
125,9,1000,161.48,0.1419,1.91,-20.378,2.2615,9.6612e-06,6.3999e-05,2.1201,0.00068271,0.0029379,2.0976,1.8496,-12.435,-401.79,47.507,879.73,0.00025028,0.00039222,1.3069,6.5825,4.2171e-13
115,21,1840,562.48,0.48549,4.4431,-103.87,155.17,0.0036577,0.0036107,21.969,0.090791,0.14796,5.0512,2.187,-20.365,-566.8,1.4114,3.7465,0.00069094,0.0010686,18.817,30.19,6.8545e-11
125,9,1120,181.79,0.15145,2.2261,-22.18,3.0939,1.6969e-05,9.161e-05,2.7329,0.0010713,0.0043719,2.4293,2.1046,-12.333,-446.91,131.72,2193.2,0.00035589,0.00056835,1.4645,7.7286,4.3898e-13
115,21,1960,653.21,0.36436,4.5975,-158.49,492.78,0.015609,0.014579,30.991,0.18749,0.21086,5.0201,1.7294,-20.352,-615.71,5.6798,7.1806,0.00049697,0.00092132,30.275,35.714,2.2693e-09
125,9,1240,200.39,0.16786,2.5524,-23.942,4.6967,3.2529e-05,0.0001474,3.9088,0.0032398,0.012751,2.7835,2.3609,-12.302,-492.48,1375,21296,0.00050085,0.00081001,1.7467,8.905,4.4872e-13
125,9,1360,223.31,0.17396,2.8699,-21.328,5.0846,4.1692e-05,0.00017599,4.2532,0.0011238,0.0041696,3.1198,2.5974,-12.426,-498.63,182.71,2515.7,0.00065756,0.0010863,2.0541,9.6366,4.4883e-13
125,9,1480,246.04,0.17835,3.2293,-20.074,7.7692,7.7016e-05,0.00029264,6.3037,0.00042468,0.0015209,3.4799,2.8317,-11.972,-542.63,28.628,367.12,0.00083722,0.0014067,2.2749,10.687,4.5289e-13
125,9,1600,269.53,0.17699,3.6046,-22.333,9.2768,0.00011219,0.00035549,6.8641,-0.00093033,-0.0031607,3.8706,3.0624,-12.815,-548.58,152.71,1762.9,0.0010703,0.0018306,2.7111,11.967,5.3312e-13
115,23,1000,321.02,0.20797,2.5355,-10.267,18.224,9.7863e-05,0.00030266,13.731,0.0085105,0.022651,2.7923,1.9821,-10.689,-443.22,12507,88599,0.00043334,0.00078158,3.412,10.665,5.4778e-13
125,9,1720,298.09,0.16814,4.0371,-23.284,13.354,0.00019725,0.00053389,9.0541,0.0004813,0.0015469,4.296,3.2984,-15.709,-555.77,0.5567,5.7507,0.0013297,0.0023195,2.9095,13.354,5.6617e-13
115,23,1120,362.86,0.21063,2.8905,-5.2636,28.054,0.00018659,0.00051244,19.605,-0.0016162,-0.0041796,3.1531,2.138,-11.578,-450.31,528.16,3531.7,0.00056753,0.0010493,3.8364,12.234,5.9606e-13
125,9,1840,327.39,0.16533,4.4686,-19.58,17.151,0.00029743,0.00075633,11.243,-0.00072991,-0.0023018,4.7228,3.4979,-12.465,-596.17,111.25,1106.2,0.0016013,0.0028285,3.4204,14.293,6.1071e-13
115,23,1240,414.88,0.18788,3.2921,3.3019,43.954,0.00035798,0.00088672,28.289,-0.0064851,-0.016683,3.5276,2.2699,-10.703,-493.54,9591.9,63481,0.00070851,0.0013141,4.3281,13.626,6.9273e-13
125,9,1960,350.75,0.18253,4.7191,-42.277,21.398,0.00045559,0.0007667,9.9975,-0.0036477,-0.010231,5.0555,3.5709,-10.852,-640.13,3414.6,26866,0.0018053,0.003344,4.2936,15.138,1.6567e-12
115,23,1360,470.55,0.15834,3.7036,18.844,62.319,0.0005947,0.0014249,38.591,-0.046845,-0.11743,3.8873,2.3809,-20.37,-468.77,0.30826,1.9365,0.00058514,0.00076542,9.1593,21.015,7.4437e-13
125,9,2080,-375.08,0.22801,4.723,-84.735,31.946,0.00083723,0.00091029,8.8043,0.0070149,0.014537,5.1207,3.3506,-10.061,-646.79,11854,50907,0.0017696,0.003683,6.8627,16.424,7.7832e-12
115,23,1480,526.1,0.10045,4.1324,20.377,126.65,0.0014844,0.0029914,65.161,0.21148,0.5245,4.2718,2.4707,-20.252,-467.54,0.64285,3.9489,0.00068795,0.0009028,10.082,22.897,9.476e-13
125,9,2200,-403.13,0.20253,4.8077,-121.99,62.299,0.0020253,0.0018364,11.083,-0.0058954,-0.0094689,5.1111,3.045,-7.4398,-692.95,18915,48761,0.0015992,0.0037563,9.837,17.664,5.3224e-11
115,23,1600,589.45,0.06063,4.5929,38.432,193.24,0.0025961,0.0050602,93.331,0.15027,0.37344,4.6711,2.5464,-20.195,-516.5,1.2062,7.4439,0.0007565,0.00099753,10.62,24.249,9.8282e-13
125,11,1000,164.18,0.24062,1.9087,-14.015,2.0342,8.2482e-06,6.7678e-05,2.1977,0.00034516,0.0013582,2.1763,1.8347,-13.47,-399.84,10.301,159.48,0.00021161,0.00034008,1.1767,6.4089,4.2295e-13
115,23,1720,585.41,0.25757,4.6602,-9.7545,192.38,0.0032353,0.004614,61.574,-0.16224,-0.36489,5.0195,2.5222,-20.243,-516.92,0.83238,4.2068,0.00080229,0.0010926,12.418,26.037,2.9431e-12
125,11,1120,183.39,0.27404,2.2215,-12.091,2.7002,1.3824e-05,0.00010355,2.9306,0.0017691,0.0066933,2.5248,2.0922,-12.977,-445.26,309.85,4435.3,0.00030712,0.00050112,1.3762,7.2258,3.9741e-13
115,23,1840,579.88,0.45693,4.4654,-98.646,196.36,0.0045388,0.004544,27.822,0.0013712,0.0022486,5.0459,2.1839,-9.1133,-592.09,1125.2,3027.8,0.00097252,0.0022092,10.708,20.963,7.3048e-11
125,11,1240,198.46,0.30968,2.5324,-16.67,3.192,2.0957e-05,0.00011971,3.058,-8.174e-05,-0.00029229,2.8842,2.3499,-14.6,-454.63,13.515,172.8,0.00043088,0.00071651,1.6881,8.0632,4.4345e-13
115,23,1960,657.84,0.32468,4.639,-159.35,490.05,0.015837,0.014804,30.112,-1.7187,-1.9194,5.0251,1.7316,-20.268,-564.52,15.676,19.472,0.00051459,0.00094692,30.709,35.525,2.8068e-09
125,11,1360,219.44,0.33699,2.8608,-16.605,3.7541,3.0035e-05,0.00014814,3.4383,-0.0021265,-0.0074325,3.243,2.5895,-13.018,-497.96,566.26,6918.2,0.00057307,0.00096393,1.898,8.9902,4.3315e-13
125,11,1480,240.46,0.36381,3.1952,-16.57,6.2829,6.0401e-05,0.00025939,5.4688,-0.00041051,-0.0014047,3.6164,2.8231,-12.804,-541.65,462.15,5411.9,0.00073901,0.0012591,2.1223,10.102,4.74e-13
125,11,1600,261.47,0.39731,3.5595,-17.533,7.0807,8.234e-05,0.00030376,5.7466,-0.0023742,-0.0076949,4.0232,3.0683,-13.484,-549.22,862.55,9061.7,0.00094288,0.0016371,2.4991,10.994,4.6345e-13
125,11,1720,289.41,0.4203,3.976,-14.412,12.453,0.00017231,0.00058129,9.7778,0.02112,0.065592,4.4574,3.3028,-20.377,-566.85,0.1823,1.7582,0.0008205,0.0010214,5.8845,16.45,5.1376e-13
115,25,1000,316.1,0.21719,2.5108,-12.869,16.254,8.6953e-05,0.0002627,12.021,-0.039,-0.1037,2.7871,1.9786,-20.344,-419.68,0.43006,3.04,0.00030358,0.00038841,6.4659,15.56,6.8689e-13
125,11,1840,318.04,0.41626,4.4186,-14.582,15.462,0.00025784,0.00074743,11.115,-0.00070022,-0.0021189,4.9074,3.5293,-13.359,-598.27,90.078,824.79,0.0014409,0.0025828,3.1858,13.135,5.7557e-13
115,25,1120,361.79,0.21552,2.8723,-5.7683,27.836,0.00018332,0.00050194,19.406,-0.36854,-0.94681,3.1486,2.1374,-20.068,-417.4,0.5066,3.3367,0.00039941,0.00051619,7.4882,17.442,7.1996e-13
125,11,1960,326.07,0.52849,4.3956,-58.844,14.071,0.0002892,0.00041926,5.7143,0.0054795,0.013342,5.0926,3.4619,-10.972,-642.77,14951,88629,0.0015488,0.0030032,4.7146,14.199,4.9638e-12
115,25,1240,417.59,0.18561,3.2812,4.7241,42.297,0.00033989,0.00084823,27.383,0.08206,0.20923,3.5205,2.2712,-20.285,-468.18,0.52941,3.4408,0.00049057,0.00063834,8.3256,19.38,8.2472e-13
125,11,2080,-349.56,0.5978,4.3896,-100.43,31.749,0.00080049,0.00080238,7.7824,-0.0056033,-0.010085,5.1156,3.1932,-8.5911,-689.8,12624,40914,0.0014701,0.0032804,7.2502,15.277,1.3801e-11
115,25,1360,463.63,0.16715,3.668,11.43,64.984,0.00062764,0.0014214,38.302,0.0048616,0.012238,3.8842,2.3824,-13.147,-500.05,5945.8,37672,0.00083748,0.0015719,4.7874,16.131,8.7838e-13
125,11,2200,389.2,0.58749,4.4391,-129.43,82,0.0023921,0.0021177,13.976,0.38056,0.51178,5.1113,2.894,-20.291,-664.08,3.2873,5.9348,0.00095515,0.0016401,18.334,25.159,1.9368e-10
115,25,1480,529.61,0.091661,4.165,31.858,130.83,0.0014883,0.0032915,73.93,-0.0010162,-0.0025345,4.2617,2.4748,-15.764,-505.62,282.77,1759,0.00096476,0.001823,4.5222,18.315,1.0339e-12
125,13,1000,161.08,0.3843,1.8618,-9.5742,2.0454,7.7665e-06,7.8202e-05,2.4691,-0.00094712,-0.0034964,2.2505,1.7737,-13.016,-397.27,67.238,916.41,0.00017366,0.00028419,1.0995,5.6231,4.1829e-13
115,25,1600,592.95,0.021741,4.6387,37.88,205.55,0.0028224,0.0054272,97.582,0.0041777,0.010444,4.662,2.5466,-12.449,-541.96,5100.2,31880,0.0010885,0.0020635,5.5855,18.783,1.1294e-12
125,13,1120,180.26,0.44289,2.1598,-7.7506,3.1444,1.499e-05,0.00013524,3.7765,-0.042965,-0.15147,2.6111,2.0279,-20.282,-419.19,0.25524,3.1717,0.00017693,0.00021,2.8774,8.8768,3.808e-13
115,25,1720,605.43,0.15641,4.765,-2.9483,255.76,0.0043646,0.006281,81.509,-0.0061193,-0.013976,5.0171,2.5287,-11.746,-545.56,13490,70371,0.0011538,0.0022594,6.6503,19.515,2.9218e-12
125,13,1240,196.03,0.50331,2.4736,-9.0594,2.8688,1.7345e-05,0.00012961,3.2124,-0.00056516,-0.0019368,2.9816,2.281,-14.893,-453.83,31.277,367.3,0.00035934,0.00060542,1.5292,7.5698,4.2154e-13
115,25,1840,583.95,0.4337,4.4866,-93.69,211.38,0.0048135,0.0048793,31.053,0.0044141,0.0073206,5.0474,2.1908,-8.7697,-592.2,11796,32425,0.00098638,0.0022293,10.654,20.82,6.3112e-11
125,13,1360,212.42,0.5607,2.7605,-12.6,2.8678,2.1213e-05,0.00012387,2.8727,0.0023334,0.0078223,3.3559,2.5238,-11.408,-495.75,600.92,6753.4,0.00048525,0.00082654,1.7758,7.4316,4.5076e-13
115,25,1960,648.21,0.35749,4.6102,-161.69,501.17,0.016235,0.015107,30.987,0.014117,0.01596,5.0158,1.731,-6.5447,-641.63,206070,263800,0.00070048,0.0019111,17.996,23.645,1.9278e-09
125,13,1480,228.1,0.62028,3.0745,-16.536,4.6273,4.2056e-05,0.000196,4.1564,0.00013215,0.00042434,3.7326,2.7543,-15.623,-506.16,17.027,175.49,0.000629,0.0010894,1.926,8.9975,4.4044e-13
125,13,1600,249.03,0.67856,3.4261,-17.073,6.5426,7.1555e-05,0.00028752,5.5257,-0.0023406,-0.0073815,4.1607,3.0065,-12.363,-548.24,17.993,178.95,0.0008113,0.0014216,2.3153,9.3381,4.6167e-13
125,13,1720,277.87,0.72029,3.834,-12.962,8.9653,0.00011595,0.00043112,7.4369,-0.00060375,-0.0018759,4.6173,3.2505,-11.144,-592.42,538.71,5201.2,0.0010276,0.0018221,2.5643,10.058,5.1477e-13
125,13,1840,291.03,0.81733,4.0775,-28.398,9,0.00014017,0.0003554,5.7972,-0.0041181,-0.011572,5.011,3.4219,-12.31,-598.85,3031.4,23935,0.0012346,0.0022672,3.2187,11.187,5.3815e-13
125,13,1960,304.53,0.93212,4.018,-72.048,16.112,0.0003049,0.00039847,5.8089,-0.0087093,-0.018591,5.1041,3.2645,-9.4407,-644.12,21047,95904,0.0012761,0.0026081,5.0572,12.384,7.69e-12
125,13,2080,-337.26,0.99926,4.0009,-107.6,37.969,0.00083886,0.00081757,8.8212,-0.26335,-0.40364,5.1117,2.9832,-20.198,-664.02,2.5485,5.9809,0.00083916,0.0013577,13.599,20.836,2.4715e-11
125,13,2200,389.31,0.98759,4.0381,-136.3,105.53,0.0026443,0.0022998,16.851,0.0014578,0.0017014,5.0838,2.6554,-5.3716,-739.43,1305.6,1780.6,0.0010109,0.0028044,11.187,14.996,3.4213e-10
125,15,1000,162.24,0.57138,1.7658,-3.0262,3.6415,1.1959e-05,0.00015687,5.1481,-0.0025013,-0.008809,2.3134,1.6678,-20.404,-371.31,0.038905,0.48251,9.6596e-05,0.00011432,2.2946,7.0489,4.4309e-13
125,15,1120,179.45,0.64945,2.0578,-0.69432,3.8186,1.5997e-05,0.00019086,5.3873,-0.00053611,-0.0018301,2.6803,1.9122,-13.518,-404.57,92.961,1083.5,0.00020514,0.00034406,1.2849,5.4281,4.074e-13
125,15,1240,188.92,0.74139,2.3359,-7.8597,4.1185,2.2457e-05,0.00018632,4.82,0.0011461,0.0038476,3.0787,2.1737,-11.811,-449.83,114.79,1293.9,0.00029502,0.00049962,1.4574,5.9489,4.1394e-13
125,15,1360,205.76,0.82139,2.6163,-7.595,4.4553,2.9263e-05,0.00021118,4.9973,0.0045973,0.01527,3.4544,2.4038,-11.14,-494.37,2079.4,22942,0.00039709,0.00067607,1.6377,6.6374,4.2228e-13
125,15,1480,221.78,0.90936,2.9276,-8.6209,5.6185,4.4984e-05,0.0002754,5.8989,-0.00016931,-0.00053642,3.8494,2.641,-14.201,-503.99,19.273,193.45,0.00052209,0.00090767,1.8939,7.748,4.5757e-13
125,15,1600,238.55,1.0055,3.2402,-10.19,5.5772,5.3566e-05,0.00027611,5.4249,0.0014846,0.004657,4.2739,2.8792,-12.612,-547.9,267.56,2633,0.00067282,0.0011809,2.0927,8.6257,4.5517e-13
125,15,1720,259.1,1.0897,3.6169,-11.335,7.8006,9.1133e-05,0.00039573,7.0111,-0.0005153,-0.0015978,4.7495,3.1331,-11.9,-592.64,35.709,343.28,0.00085958,0.0015259,2.2971,9.4668,4.9122e-13
125,15,1840,268.64,1.2265,3.6841,-42.945,8.1149,0.00011476,0.00024358,4.485,-0.0017746,-0.0045806,5.0493,3.2133,-11.625,-599.38,567.06,3777.9,0.0010052,0.0019057,3.2949,10.017,7.5277e-13
125,15,1960,287,1.3557,3.6116,-82.464,15.492,0.00025798,0.00031725,5.0576,-0.007841,-0.014889,5.101,3.0135,-9.0086,-645.37,17797,64168,0.0010069,0.0021677,5.2658,11.328,1.174e-11
125,15,2080,-333,1.4207,3.5835,-114.29,51.117,0.00094589,0.00089823,11.175,0.0031556,0.0042212,5.0933,2.7102,-6.4844,-692.93,4529.3,8112,0.00089363,0.0022853,8.2274,12.349,4.5749e-11
125,15,2200,390.78,1.4299,3.5872,-140.71,126.08,0.0025501,0.0021963,19.263,-0.3469,-0.34466,5.068,2.3787,-20.314,-713.44,5.9338,5.8511,0.00053913,0.0010963,20.48,21.799,7.6765e-10
125,17,1000,161.27,0.78915,1.688,6.7434,4.1587,1.2003e-05,0.00024589,7.5954,0.00047726,0.0017123,2.4286,1.5683,-12.392,-392.3,51.081,657.53,0.00011294,0.0001863,0.95578,4.4415,4.6185e-13
125,17,1120,173.31,0.89809,1.9433,1.0295,4.2443,1.6009e-05,0.00021947,6.3759,-0.00035808,-0.0012148,2.8052,1.8048,-13.897,-404.29,30.785,354.39,0.00016857,0.0002833,1.1721,5.2055,4.5511e-13
125,17,1240,183.77,1.0175,2.2011,-3.9543,4.9385,2.3761e-05,0.00023898,6.3828,-0.0012098,-0.0040516,3.2075,2.0512,-12.155,-449.12,116.27,1304.1,0.00024125,0.00040887,1.3216,5.6242,4.2359e-13
125,17,1360,199.63,1.1235,2.4883,-4.9665,4.074,2.422e-05,0.00020156,4.9039,-0.0013122,-0.0043135,3.6103,2.2904,-12.159,-494.9,152.96,1652.8,0.00032701,0.00056071,1.4649,6.4068,4.4683e-13
125,17,1480,212.47,1.2393,2.7694,-7.1643,5.6484,4.0906e-05,0.00028267,6.2625,-0.0024495,-0.0077929,4.0096,2.5164,-13.94,-503.81,23.905,241.95,0.00043752,0.00075953,1.7601,7.0354,5.0994e-13
125,17,1600,231.82,1.3483,3.0946,-6.8077,6.1428,5.3529e-05,0.00031918,6.4613,-0.0021462,-0.0067232,4.4636,2.7675,-12.644,-548.73,511.2,5016.2,0.00057081,0.0010023,1.9392,7.8383,5.153e-13
125,17,1720,243.25,1.5015,3.3942,-13.234,6.7803,7.2006e-05,0.00033112,6.1869,-0.00040389,-0.0012469,4.9403,3.0092,-11.482,-593.41,20.216,192.69,0.00073243,0.0013022,2.1441,8.5238,5.0954e-13
125,17,1840,253.47,1.6666,3.2706,-57.919,11.255,0.00014044,0.00024764,5.1703,0.0060645,0.013985,5.0738,2.9162,-9.3255,-639.41,7432.1,39530,0.00078675,0.0015648,3.5227,9.4738,3.4303e-12
125,17,1960,-281.46,1.7997,3.1864,-95.325,25.86,0.00036544,0.00041549,7.3432,0.0019066,0.0029914,5.0874,2.6681,-10.978,-649.56,311.82,767.54,0.00074122,0.0017406,5.9501,11.196,1.2111e-11
125,17,2080,334.93,1.9064,3.0999,-126.06,72.623,0.0010726,0.00097519,14.12,0.016588,0.018104,5.0651,2.3329,-6.8325,-695.59,147540,176070,0.0006289,0.0017684,9.6391,11.739,7.4884e-10
125,17,2200,407.65,1.9317,3.0757,-153.92,193.81,0.0030509,0.0025754,25.298,-0.021094,-0.016927,5.0317,1.9878,-5.9893,-743.22,360760,232530,0.00049422,0.0016698,14.148,13.397,3.0981e-08
125,19,1000,154.98,1.0317,1.5606,3.8911,3.9555,1.0077e-05,0.0001975,6.8836,2.1682e-05,7.58e-05,2.5482,1.4587,-13.803,-356.45,0.078871,0.96351,9.1387e-05,0.00015156,0.95455,4.058,5.8313e-13
125,19,1120,164.53,1.1682,1.8155,1.3284,3.8946,1.3149e-05,0.0002028,6.0938,-0.00042178,-0.0014507,2.9512,1.6958,-13.811,-403.63,42.076,497.67,0.00013722,0.00022963,1.0611,4.8316,5.1721e-13
125,19,1240,176.82,1.3136,2.0722,-1.5416,4.31,1.8515e-05,0.00021986,6.018,-0.0010315,-0.0034966,3.3667,1.937,-13.841,-450.42,77.685,892.55,0.00019812,0.0003347,1.1989,5.7092,5.0682e-13
125,19,1360,185.84,1.4567,2.3276,-5.8715,4.6446,2.5092e-05,0.00023024,5.7208,0.00073209,0.0024567,3.7792,2.1663,-13.378,-495.26,43.912,494.5,0.00027229,0.00046398,1.3466,6.4453,5.1894e-13
125,19,1480,198.78,1.6006,2.5973,-9.4705,4.0884,2.7136e-05,0.00019534,4.507,0.00028459,0.00090957,4.2014,2.3968,-14.24,-504.2,32.931,336.33,0.00036693,0.00063613,1.6058,6.5724,4.859e-13
125,19,1600,217.93,1.7482,2.9249,-7.7012,5.6395,4.5192e-05,0.00029348,6.0905,-0.00036798,-0.0011555,4.6834,2.6551,-12.687,-549.75,71.781,707.88,0.00048613,0.00085323,1.8095,7.1464,5.1105e-13
