"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Sensitivity (T/sqrt(Hz)"
130,7.142857,1792.857143,279.75,-0.26062,4.6063,-17.81,25.957,0.00089613,0.0015296,4.468,-0.0012002,-0.0039687,4.3367,3.7102,-2.2068,-453.61,918.83,10046,0.0055863,0.0089407,6.0208,60.653,1.5619e-12
95.71429,18.214286,435.714286,132.46,1.3818,0.32228,2.8974,1.2446,2.88e-07,2.3607e-06,0.39326,-0.033461,-0.04567,1.7096,0.30617,-0.025117,-199.55,0.71342,1.329,2.9888e-06,4.2439e-06,4.0901,5.2484,1.6572e-12
70,-3.214286,1250,658.8,4.2568,0.24497,8.5661,292.29,2.5788e-05,2.1403e-05,8.432,0.0029126,0.0076825,4.5167,0.12907,-6.3856,-110.27,12855,89457,1.379e-05,2.2343e-05,18.829,83.639,2.2679e-10
130,7.142857,1928.571429,-314.3,-0.38444,5.2769,-13.057,28.655,0.0012666,0.0017113,4.2267,0.017957,0.053354,4.8585,4.0051,-0.028054,-466.1,0.88537,7.815,0.0048182,0.0057838,25.653,67.92,3.6658e-11
95.71429,18.214286,571.428571,171.28,1.8239,0.44092,2.0536,2.2228,8.3928e-07,4.1472e-06,0.60376,0.0056681,0.0078722,2.2735,0.40418,-1.2777,-259.75,2868.1,5532.3,1.1219e-05,2.2962e-05,1.5467,7.8735,1.9152e-12
130,7.142857,2064.285714,379.66,-0.63673,5.8176,-13.485,61.296,0.0032024,0.0031971,6.6977,0.43196,0.97195,5.1175,3.9737,-0.18794,-462.71,1.4084,7.0729,0.0054551,0.0069819,35.98,73.581,5.381e-11
117.142865,14.642857,300,101.21,0.042928,0.37773,4.9177,0.86086,3.247e-07,4.2807e-06,0.30563,-0.00050279,-0.0045589,0.40896,0.3551,-2.9258,-39.569,61.48,5054.2,2.6467e-05,3.3275e-05,1.5273,28.612,1.1909e-12
95.71429,18.214286,707.142857,210.5,2.2895,0.56335,-0.11292,2.7042,1.5253e-06,4.8489e-06,0.62605,-0.0081127,-0.011296,2.8641,0.49954,-3.3671,-316.64,12421,24080,2.3478e-05,4.885e-05,5.086,10.825,1.0694e-11
130,7.142857,2200,-486.61,-1.127,6.3744,-11.268,209.77,0.012883,0.010601,13.806,-0.0068645,-0.011444,5.1215,3.6905,-6.9054,-506.89,56461,156890,0.0073045,0.014978,29.815,71.139,2.4996e-11
117.142865,14.642857,435.714286,147.85,0.049539,0.76008,2.4327,2.8072,3.3958e-06,2.2565e-05,0.83611,0.00042549,0.0030305,0.8148,0.71837,-1.7469,-52.114,166.43,8443.5,0.0001692,0.00022076,1.9325,44.145,7.5095e-13
95.71429,18.214286,842.857143,247.41,2.724,0.68036,-1.7688,3.6584,2.8488e-06,6.3375e-06,0.72454,-0.0092218,-0.013101,3.4189,0.57734,-6.3873,-370.92,23588,47607,4.0238e-05,8.4529e-05,8.1795,13.711,2.3139e-12
130,8.214286,300,47.839,0.032373,0.03831,-4.6027,0.33672,2.3334e-09,9.2493e-08,0.14414,0.041852,0.58393,0.057734,0.025296,-1.0906,-159.81,0.071888,14.006,5.0458e-08,5.0173e-08,1.8911,19.159,1.7531e-11
95.71429,18.214286,978.571429,284.88,3.1238,0.78655,-2.005,5.7083,5.7229e-06,9.3975e-06,0.95997,-0.26306,-0.37327,3.9289,0.64438,-0.062622,-398.26,0.80354,1.6142,4.2163e-05,6.1145e-05,14.147,19.106,1.6415e-12
130,8.214286,435.714286,53.611,0.042254,0.24047,-5.8364,0.78341,1.9444e-07,6.6226e-06,0.329,-0.034811,-0.56804,0.25179,0.21035,-0.17581,-192.55,0.0013661,0.36252,3.2549e-06,3.2434e-06,1.6801,19.938,3.0609e-12
95.71429,18.214286,1114.285714,320.39,3.5216,0.89296,-0.39852,10.173,1.2834e-05,1.6723e-05,1.4591,0.0048028,0.0067976,4.436,0.70178,-6.6311,-441.71,11826,23692,8.0504e-05,0.00017309,10.375,19.814,2.6802e-12
130,8.214286,571.428571,71.687,0.046661,0.57544,-7.2121,2.3633,2.66e-06,6.0181e-05,0.93239,-0.031449,-0.39204,0.58742,0.54153,-0.16481,-261.66,0.0049271,0.76392,3.0248e-05,3.0353e-05,2.8586,27.121,1.2251e-12
95.71429,18.214286,1250,380.56,3.9201,0.97918,-2.6006,12.69,1.8781e-05,1.8686e-05,1.3798,0.68096,0.79231,4.9109,0.70522,-0.17583,-464.16,3.2974,4.4433,6.7713e-05,0.0001081,23.3,26.921,1.6727e-10
117.142865,14.642857,1114.285714,407.54,-0.096625,2.8348,-1.6622,27.399,0.0003375,0.00031092,2.6249,-0.048271,-0.18114,2.8781,2.0772,-0.066107,-65.302,0.54598,7.6869,0.0022762,0.0024817,30.781,93.34,1.0357e-12
130,8.214286,707.142857,90.016,0.047382,0.98381,-8.7648,3.3433,9.2834e-06,0.00014819,1.2361,-0.00029882,-0.0028826,0.9989,0.94664,-1.77,-317.66,23.659,2201.5,0.00015424,0.00019481,0.85708,29.045,7.1793e-13
70,-1.428571,300,320.51,0.98227,0.088417,8.5198,38.448,4.7549e-07,6.1927e-07,5.5128,-0.016725,-0.042837,1.0787,0.074196,-0.049152,-66.156,2.5963,17.033,1.2355e-06,1.4481e-06,17.335,37.411,3.2491e-11
117.142865,14.642857,1250,441.39,-0.090689,3.2247,3.0852,41.045,0.0006498,0.00056056,3.3499,0.083223,0.29756,3.2785,2.2262,-0.1117,-64.532,0.46429,5.934,0.002824,0.0031025,34.436,99.951,1.8646e-12
130,8.214286,842.857143,111.31,0.041028,1.4024,-9.7598,5.8123,2.8365e-05,0.00031802,1.9883,-0.096972,-0.73939,1.4177,1.3526,-0.19475,-327.69,0.021369,1.2336,0.00026968,0.00027816,5.8309,35.818,6.0065e-13
70,-1.428571,435.714286,406.08,1.4714,0.12532,3.2328,67.696,1.6301e-06,1.5072e-06,6.5307,0.0053259,0.014054,1.6068,0.094266,-6.3026,-92.515,40675,283170,4.1064e-06,6.5172e-06,12.513,48.183,1.192e-11
117.142865,14.642857,1385.714286,497.91,-0.15764,3.6419,-0.90592,57.221,0.0011455,0.00093642,3.5641,-0.12889,-0.44088,3.6887,2.3522,-0.14358,-64.032,0.73827,8.6342,0.0033226,0.0036772,37.479,104.51,1.0447e-11
130,8.214286,978.571429,129.03,0.031746,1.8044,-11.012,7.3283,5.3991e-05,0.00046469,2.346,-0.0010785,-0.0073063,1.8113,1.723,-3.2257,-378.05,419.52,19255,0.00069641,0.00093273,2.2892,36.114,6.4628e-13
70,-1.428571,571.428571,479.84,1.9535,0.1568,7.0623,84.948,3.1604e-06,2.6128e-06,5.7721,0.0024625,0.0062205,2.1216,0.10774,-4.7269,-84.072,5203.5,33199,6.0878e-06,9.9758e-06,10.464,53.782,8.5403e-12
117.142865,14.642857,1521.428571,546.52,-0.1819,4.0932,1.531,93.68,0.0023532,0.0019024,4.6196,-0.13546,-0.45121,4.0991,2.4468,-0.20061,-63.753,0.86118,9.5511,0.0037869,0.0042103,40.252,109.59,7.1527e-12
70,-1.428571,707.142857,524.29,2.4521,0.17779,11.257,136.17,6.471e-06,5.2436e-06,7.4806,0.0078639,0.020455,2.6441,0.11593,-6.5506,-90.92,56485,382140,8.4241e-06,1.3432e-05,16.357,64.129,2.2002e-11
130,8.214286,1114.285714,149.55,0.013969,2.2194,-10.924,10.546,0.0001081,0.00070246,3.1206,-0.0044661,-0.026362,2.2039,2.0815,-0.021267,-399.61,0.17416,6.0678,0.00078533,0.00083601,9.0119,44.663,5.7411e-13
117.142865,14.642857,1657.142857,570.55,-0.036774,4.392,0.32932,125.22,0.0036088,0.0029219,5.5018,-0.07362,-0.23906,4.5569,2.5223,-0.087643,-65.154,0.74881,7.8939,0.0041606,0.0046471,42.408,112.89,1.1732e-12
70,-1.428571,842.857143,568.85,2.9312,0.20304,10.903,164.9,1.0156e-05,8.2217e-06,7.3136,0.31152,0.80238,3.1474,0.12059,-0.18821,-63.466,1.2018,7.9626,6.9997e-06,8.1923e-06,37.013,80.195,2.5133e-11
130,8.214286,1250,170.73,-0.0043853,2.6446,-13.1,11.726,0.00015952,0.00079365,3.1923,-0.065934,-0.32846,2.6227,2.4525,-0.059508,-397.44,0.065769,1.6269,0.0011877,0.0012888,11.02,46.459,6.0917e-13
117.142865,14.642857,1792.857143,630.45,0.012803,4.7928,-0.14563,212.19,0.0072085,0.0059236,6.9979,-0.0028299,-0.0089475,5.0356,2.5649,-6.2926,-92.305,15082,150700,0.0065098,0.010013,19.216,101.86,1.1097e-12
70,-1.428571,978.571429,627.17,3.3439,0.22397,5.9218,278.63,2.0681e-05,1.6977e-05,9.3386,0.091145,0.23237,3.582,0.12484,-0.088041,-65.324,1.3078,8.4993,7.7413e-06,9.0821e-06,38.492,82.723,1.3647e-11
130,8.214286,1385.714286,190.74,-0.028336,3.0957,-15.134,13.388,0.0002373,0.00093478,3.3626,0.28767,1.2475,3.0361,2.7996,-0.24667,-393.87,0.16773,3.117,0.0016859,0.001863,13.19,48.65,6.8399e-13
70,-1.428571,1114.285714,657.68,3.8021,0.22517,10.639,326.3,2.4325e-05,2.0181e-05,9.469,-0.016863,-0.042157,4.0486,0.12863,-0.038113,-66.348,5.2451,32.779,8.2869e-06,9.7666e-06,39.39,83.228,1.5187e-11
117.142865,14.642857,1928.571429,848.18,-0.75062,5.7335,3.2126,709.88,0.03243,0.028824,8.5174,0.0088325,0.020812,5.0977,2.157,-9.766,-98.659,250090,1386900,0.0056919,0.0092188,36.658,112.42,6.5378e-11
130,8.214286,1521.428571,216.66,-0.064901,3.5632,-17.856,15.964,0.00035635,0.0010636,3.6033,0.00054248,0.0022113,3.4782,3.1428,-2.4774,-450.76,874.23,14529,0.0032022,0.0048411,4.6616,50.573,8.856e-13
117.142865,14.642857,2064.285714,1631.4,-6.0794,11.111,8.7607,28456,3.0797,3.0255,17.545,0.023787,0.04047,5.0499,1.5886,-11.9,-102.67,599500,1732200,0.0029677,0.0040099,106.08,136.86,1.6248e-09
70,-1.428571,1250,698.42,4.2356,0.251,5.113,382.57,3.5119e-05,2.9587e-05,9.1466,0.0080627,0.021004,4.5058,0.1294,-5.7747,-111.15,50334,341560,1.3307e-05,2.1415e-05,19.614,82.562,1.7626e-10
130,8.214286,1657.142857,241.85,-0.12287,4.133,-16.643,21.083,0.00060999,0.0014275,4.2779,-3.644e-05,-0.00013142,3.9643,3.496,-0.54071,-462.12,12.473,162.32,0.0042221,0.0066055,1.603,54.837,1.3591e-12
95.71429,20,300,94.591,0.92261,0.19673,5.188,0.96281,1.0322e-07,1.5212e-06,0.35014,1.1822e-05,1.5941e-05,1.1245,0.19434,-0.0061727,-133.28,0.0068149,0.012391,9.1675e-07,1.8687e-06,0.033694,2.6934,5.6313e-12
130,8.214286,1792.857143,269.82,-0.20903,4.7262,-17.4,22.129,0.00081153,0.0014956,3.9786,0.052979,0.16782,4.4809,3.8347,-0.07055,-465.21,0.50133,5.0266,0.0038305,0.0045373,21.231,59.682,4.3239e-12
95.71429,20,435.714286,130.91,1.3836,0.31876,3.0797,1.226,2.7946e-07,2.3416e-06,0.38967,-0.00034494,-0.00046783,1.7091,0.30389,-0.6877,-203.87,11.649,21.429,4.1893e-06,8.6034e-06,0.46645,5.0633,1.5147e-12
130,8.214286,1928.571429,-302.25,-0.3106,5.3709,-12.886,25.199,0.0011628,0.001694,3.9238,0.079792,0.22562,5.0092,4.1232,-0.069095,-465.18,0.47799,3.815,0.0048468,0.0058785,25.21,63.717,3.3292e-12
70,-1.428571,1657.142857,100.92,4.871,-0.0003355,16.531,11102,3.3106e-09,4.3871e-08,3946.1,91.181,334.77,4.8704,-0.00062455,-10.829,-318.06,2874.1,7707.8,2.0851e-08,1.9237e-08,3142.8,2317.9,4.971e-10
95.71429,20,571.428571,169.45,1.83,0.43718,4.7085,2.1684,8.0907e-07,4.0878e-06,0.59327,-0.0075126,-0.010395,2.275,0.40309,-1.5082,-258.4,4623.3,8851.5,1.1081e-05,2.264e-05,1.9966,7.8233,1.6268e-12
130,8.214286,2064.285714,-385.54,-0.63315,5.8509,-9.3043,84.565,0.0044618,0.0043693,8.9864,0.0064652,0.013244,5.1278,3.9716,-6.8306,-505.11,38225,160430,0.0072097,0.013631,20.307,62.534,2.177e-10
117.142865,16.428571,300,100.37,0.043411,0.37472,4.4118,0.6337,2.3656e-07,3.1623e-06,0.22567,-0.00022962,-0.0020627,0.40532,0.35157,-2.9842,-39.413,212.58,17151,2.6298e-05,3.3024e-05,1.6057,28.667,1.2446e-12
95.71429,20,707.142857,213.39,2.2935,0.56218,2.1172,3.1079,1.7369e-06,5.3588e-06,0.71094,-0.00081251,-0.0011318,2.8672,0.49621,-4.1643,-316.69,222.49,431.73,2.3464e-05,4.8984e-05,4.4734,10.808,1.0731e-11
130,8.214286,2200,-483.87,-1.0332,6.2701,-10.066,193.01,0.011474,0.0094587,12.867,0.065217,0.097445,5.1247,3.6766,-0.03682,-532.88,5.6963,12.711,0.0047382,0.0070385,52.658,76.485,3.5211e-11
117.142865,16.428571,435.714286,149.18,0.048007,0.76327,2.6618,3.1429,3.8153e-06,2.4911e-05,0.93127,-0.00080096,-0.005712,0.81293,0.71653,-2.4855,-48.834,274.29,13949,0.00017003,0.00022161,2.2895,43.066,7.9516e-13
95.71429,20,842.857143,251.76,2.7348,0.68031,0.99498,4.4696,3.4622e-06,7.4127e-06,0.8688,0.0084349,0.011991,3.431,0.57771,-5.1717,-372.14,29084,58772,4.011e-05,8.4213e-05,8.7683,13.87,2.2983e-12
130,9.285714,300,50.121,0.033774,0.045281,-3.0737,0.35859,3.3369e-09,1.244e-07,0.15226,0.024866,0.29214,0.062868,0.028957,-1.107,-154.66,0.39232,54.153,7.1693e-08,7.1592e-08,2.2988,20.012,1.3278e-11
95.71429,20,978.571429,284.31,3.1278,0.78323,-0.31265,5.2482,5.2197e-06,8.6071e-06,0.88484,-0.37961,-0.53403,3.9272,0.64143,-0.080453,-397.79,1.0745,2.1204,4.1154e-05,5.9862e-05,14.024,18.794,1.6509e-12
130,9.285714,435.714286,56.642,0.044559,0.24881,-4.8089,0.88773,2.2539e-07,7.1237e-06,0.36892,-0.00011665,-0.0017344,0.25911,0.21473,-1.9649,-225.93,1.5279,337.75,4.2996e-06,5.1175e-06,0.45468,16.822,2.8704e-12
95.71429,20,1114.285714,314.48,3.5346,0.88819,-1.2146,8.1844,1.025e-05,1.3827e-05,1.2057,-0.0067696,-0.0095907,4.4416,0.6993,-6.07,-442.71,24026,48226,8.0845e-05,0.00017363,10.559,20.229,2.4328e-12
70,0.357143,300,314.24,0.97913,0.086451,8.0491,33.739,4.0035e-07,5.4095e-07,4.9767,0.00024215,0.00061278,1.0733,0.073646,-1.0164,-61.426,27.722,177.52,1.69e-06,2.7643e-06,2.0681,33.628,3.0809e-11
130,9.285714,571.428571,71.725,0.051658,0.58217,-5.7522,1.8418,2.121e-06,4.7949e-05,0.72656,-0.0085502,-0.097465,0.60608,0.55585,-0.055685,-264.73,0.0086025,1.1176,2.8374e-05,2.855e-05,2.6952,23.575,1.0879e-12
95.71429,20,1250,376.88,3.9251,0.96948,-2.5219,13.133,1.9075e-05,1.9215e-05,1.4527,0.62495,0.73926,4.9099,0.70744,-0.11151,-464.33,2.5276,3.5182,6.7977e-05,0.00010778,22.947,26.891,3.512e-10
70,0.357143,435.714286,403.2,1.4707,0.12322,5.6424,56.476,1.3157e-06,1.2253e-06,5.5231,0.0089999,0.022776,1.6047,0.09433,-0.024691,-66.452,6.1278,39.244,2.6779e-06,3.1475e-06,23.45,50.081,1.2644e-11
130,9.285714,707.142857,91.438,0.054408,1.0082,-7.2345,3.2407,9.3443e-06,0.00014547,1.192,-0.00049116,-0.0044699,1.0311,0.97146,-2.4254,-314.49,57.739,4781.8,0.00015394,0.00019585,0.99715,25.902,7.3171e-13
117.142865,16.428571,1114.285714,392.27,-0.057074,2.8026,2.8779,29.73,0.00035929,0.0003447,3.0603,-0.11754,-0.43628,2.8746,2.077,-0.14638,-63.737,0.53383,7.3521,0.002256,0.0024636,30.748,92.302,1.1292e-12
70,0.357143,571.428571,475.41,1.9455,0.15266,7.7935,96.081,3.3901e-06,2.8126e-06,6.6692,0.0013989,0.003655,2.1108,0.10615,-4.4188,-85.407,3814.1,26031,6.2225e-06,1.0105e-05,11.594,58.57,8.2146e-12
117.142865,16.428571,1250,457.54,-0.15549,3.2674,-0.2073,45.9,0.00074405,0.00062824,3.4685,-0.1612,-0.57212,3.276,2.2315,-0.17848,-63.161,0.55177,6.9465,0.0027971,0.0030764,34.118,98.342,1.4891e-12
70,0.357143,707.142857,521.82,2.4544,0.17875,14.557,126.48,6.0769e-06,4.9274e-06,7.0365,0.0089428,0.023441,2.6466,0.11532,-7.055,-95.344,64356,442150,8.4111e-06,1.3353e-05,17.416,64.487,1.9533e-11
130,9.285714,978.571429,129.5,0.045638,1.8419,-9.9022,6.959,5.3303e-05,0.00045567,2.2238,-0.00093399,-0.0060111,1.8642,1.7643,-3.2127,-379.12,283.68,11750,0.0006666,0.00090234,2.0954,32.548,5.717e-13
117.142865,16.428571,1385.714286,494.42,-0.16727,3.663,0.5722,60.521,0.0012263,0.0010042,3.8333,-0.1345,-0.4599,3.6721,2.3525,-0.12241,-63.901,0.79858,9.3321,0.0033009,0.0036534,37.235,103.79,8.1944e-12
70,0.357143,842.857143,579.96,2.9206,0.20444,7.3299,175.15,1.092e-05,8.8548e-06,7.3598,0.3114,0.81391,3.1377,0.12044,-0.27731,-63.285,1.376,9.3906,7.0079e-06,8.1749e-06,36.748,80.645,2.7852e-11
130,9.285714,1114.285714,147.84,0.037149,2.271,-11.032,8.4343,9.1082e-05,0.00060533,2.5123,-0.024167,-0.13389,2.276,2.1398,-0.057419,-398.59,0.085425,2.6203,0.0007611,0.00081565,8.6258,40.237,5.7366e-13
117.142865,16.428571,1521.428571,548.24,-0.18614,4.0754,1.8434,95.496,0.0023774,0.0019219,4.6705,-0.054332,-0.18215,4.0925,2.4437,-0.0831,-65.264,0.98224,11.038,0.0037638,0.0041802,39.928,109.37,3.7535e-12
70,0.357143,978.571429,580.61,3.3606,0.21352,7.4248,145.96,9.9255e-06,8.0494e-06,6.1141,-0.0031606,-0.0079669,3.588,0.12566,-7.1767,-93.267,14350,91169,1.0992e-05,1.8017e-05,17.536,69.501,1.185e-11
130,9.285714,1250,170.79,0.021465,2.7246,-13.101,10.701,0.00015449,0.00076807,2.9124,-0.30776,-1.4426,2.7129,2.5234,-0.39143,-392.64,0.13417,2.9113,0.0011755,0.0012846,10.701,42.433,6.5509e-13
117.142865,16.428571,1657.142857,576.68,-0.10578,4.4447,1.2155,97.087,0.0028628,0.00232,4.1418,-0.10783,-0.3518,4.5566,2.528,-0.12685,-64.437,0.80879,8.6064,0.004166,0.0046491,42.122,112.59,1.3445e-12
70,0.357143,1114.285714,653.34,3.7884,0.23397,4.0788,246.53,1.9868e-05,1.6456e-05,7.2927,0.33039,0.84604,4.0404,0.12664,-0.16908,-63.226,1.7087,11.192,8.4922e-06,9.9519e-06,40.895,88.137,1.5565e-11
130,9.285714,1385.714286,191.16,0.0066192,3.1337,-15.217,11.493,0.00020855,0.00081758,2.8817,0.0014606,0.006379,3.1378,2.8733,-3.7953,-442.15,927.49,17690,0.0023224,0.0034446,5.2367,43.429,7.3491e-13
117.142865,16.428571,1792.857143,640.56,-0.081836,4.8788,3.4569,241.86,0.0084973,0.0070066,7.6023,-0.11399,-0.36047,5.032,2.5671,-0.13362,-64.549,1.2563,12.56,0.0044874,0.0050364,45.019,117.02,9.9207e-13
70,0.357143,1250,662.28,4.2425,0.24456,12.951,290.69,2.5535e-05,2.122e-05,8.261,0.00063914,0.0016645,4.5026,0.12809,-0.0073356,-66.619,109.52,742.77,1.035e-05,1.3801e-05,31.382,92.205,1.7681e-10
130,9.285714,1521.428571,213.93,-0.013199,3.6204,-18.826,13.557,0.00031386,0.00096337,3.0951,0.00027555,0.0010838,3.5973,3.2344,-1.3902,-457.35,36.217,560.21,0.0031594,0.0048281,2.5889,47.4,7.7466e-13
117.142865,16.428571,1928.571429,895.41,-1.0349,6.0115,5.3582,939.18,0.046274,0.041703,9.1391,0.40848,0.96023,5.0976,2.1649,-0.32921,-63.188,3.0018,16.563,0.0039587,0.004733,69.504,139.05,2.0887e-10
70,0.357143,1385.714286,7404.1,-2.2322,7.1137,3.3062,266880000,954.86,954.8,29.168,0.01651,0.015671,4.879,0.058401,-7.8573,-113.87,1541700,1386200,4.9442e-06,1.1684e-05,96.905,133.74,1.4345e-08
130,9.285714,1657.142857,235.91,-0.061354,4.2051,-17.352,17.141,0.00051745,0.0012794,3.5673,0.044807,0.15509,4.0926,3.5905,-0.075494,-465.2,0.42828,5.1281,0.0029386,0.0034221,17.439,53.301,2.4086e-12
117.142865,16.428571,2064.285714,1599.9,-5.7383,10.772,4.6044,24879,2.5859,2.5373,16.9,0.022257,0.038597,5.0531,1.6032,-12.526,-102.47,647580,1951000,0.0030651,0.0041436,103.51,134.34,7.7432e-10
130,9.285714,1792.857143,264.54,-0.14676,4.82,-14.088,21.428,0.00082165,0.0015798,3.9418,0.22753,0.69758,4.6387,3.9588,-0.1511,-462.67,0.46975,4.3932,0.0037867,0.0045119,20.113,54.765,6.6217e-12
130,9.285714,1928.571429,-306.31,-0.2882,5.4336,-14.391,34.334,0.0016171,0.0022954,5.2502,-0.009466,-0.025282,5.0736,4.1664,-6.3732,-499.03,51189,365120,0.0065737,0.010972,14.466,54.918,1.0203e-11
130,9.285714,2064.285714,-387.17,-0.56753,5.8172,-10.105,103.55,0.0053982,0.0052599,10.922,0.00097621,0.0018064,5.1439,3.9643,-2.446,-522.81,1792.5,6139,0.006619,0.01307,10.025,60.951,1.6738e-10
130,9.285714,2200,-497.13,-1.0516,6.3139,-10.921,277.59,0.016701,0.01366,17.371,-1.095,-1.4473,5.131,3.638,-0.10246,-529.22,6.9613,12.022,0.0043995,0.0068305,54.679,71.092,6.5153e-11
117.142865,18.214286,300,102.09,0.042565,0.37438,5.3395,0.86081,3.1706e-07,4.1196e-06,0.30463,-0.00090849,-0.0082737,0.40575,0.35235,-2.4154,-40.139,199.9,16579,2.6222e-05,3.2873e-05,1.8111,30.066,1.3652e-12
117.142865,18.214286,435.714286,146.4,0.050006,0.7685,6.7859,1.7836,2.2174e-06,1.502e-05,0.53422,0.00047289,0.0033339,0.81211,0.71658,-1.8778,-51.776,206.58,10269,0.00016731,0.00021856,1.9776,43.42,9.0382e-13
130,10.357143,435.714286,59.726,0.049369,0.25263,-6.5208,0.92472,2.3181e-07,6.8094e-06,0.38028,0.015531,0.19422,0.2656,0.21625,-0.093812,-196.14,0.0041377,0.64685,3.2374e-06,3.2392e-06,1.8535,17.301,2.5188e-12
70,2.142857,300,315.07,0.98135,0.086368,4.3675,33.259,3.9372e-07,5.2928e-07,4.887,9.5826e-05,0.00024004,1.0759,0.073797,-2.4349,-55.021,535.14,3357.8,1.6976e-06,2.786e-06,4.4832,33.409,3.248e-11
130,10.357143,571.428571,73.316,0.059355,0.5986,-7.2192,1.6948,2.0288e-06,4.4401e-05,0.66484,-0.0013457,-0.014155,0.62261,0.56391,-0.015582,-266.06,0.029239,3.2352,2.6648e-05,2.6891e-05,2.5875,21.024,1.1147e-12
70,2.142857,435.714286,407.67,1.4722,0.12551,11.877,58.499,1.4122e-06,1.301e-06,5.6049,0.00023151,0.00059641,1.6072,0.093286,-1.6513,-58.396,167.03,1108.3,3.9251e-06,6.3888e-06,4.4222,48.649,1.3097e-11
130,10.357143,707.142857,91.173,0.067173,1.0183,-9.9853,2.5382,7.4817e-06,0.00011701,0.93453,0.00086025,0.0071913,1.0548,0.98395,-3.1066,-310.07,121.82,8512.9,0.00014284,0.00018371,1.1184,22.09,7.4477e-13
70,2.142857,571.428571,473.96,1.9419,0.15488,7.8224,89.227,3.2412e-06,2.6924e-06,6.2364,-0.00065727,-0.0016578,2.1081,0.10655,-1.2625,-60.404,368.65,2345.3,5.8576e-06,9.5895e-06,4.0198,55.381,8.8357e-12
70,2.142857,707.142857,544.31,2.4391,0.18158,13.429,161.56,7.9851e-06,6.4567e-06,8.0659,0.069057,0.17591,2.6354,0.11545,-0.091823,-65.479,1.6523,10.72,5.4642e-06,6.4119e-06,31.794,68.279,1.8926e-11
117.142865,18.214286,1114.285714,399.92,-0.081912,2.8128,1.6121,27.04,0.00032853,0.00030856,2.6852,-0.11432,-0.42569,2.864,2.0701,-0.19422,-63.644,0.53666,7.4395,0.0022497,0.0024555,30.795,92.716,1.036e-12
91.428575,-5,300,280.55,0.70018,0.48304,4.015,22.73,8.6258e-06,1.4626e-05,3.8967,0.0026286,0.0072032,1.2212,0.42614,-3.2669,-86.238,2982.8,22398,5.4485e-05,8.733e-05,7.3592,33.616,3.4051e-12
70,2.142857,842.857143,548.81,2.9268,0.19715,2.8945,136.53,7.9531e-06,6.4293e-06,6.6596,0.15279,0.4065,3.1378,0.11967,-0.12573,-64.349,0.89912,6.3615,7.1413e-06,8.2987e-06,37.442,83.5,2.8562e-11
117.142865,18.214286,1250,447.96,-0.098628,3.2045,2.9543,37.506,0.00058571,0.00050054,2.9668,-0.056334,-0.19886,3.2725,2.2261,-0.070929,-65.259,0.56755,7.0708,0.0027934,0.0030754,34.39,98.678,1.6322e-12
130,10.357143,1114.285714,147.54,0.066181,2.285,-13.393,7.9991,8.7548e-05,0.00058421,2.3855,-0.016328,-0.086684,2.3324,2.1738,-0.038431,-399,0.070953,1.9989,0.00071806,0.00077337,8.1253,36.404,6.5882e-13
91.428575,-5,435.714286,372.61,1.0843,0.72411,6.6645,45.236,3.6701e-05,3.7535e-05,5.1052,0.0090528,0.024709,1.86,0.56081,-5.1038,-98.795,47618,354700,0.00014083,0.00021704,15.284,49.772,6.7385e-12
70,2.142857,978.571429,628.72,3.3454,0.2213,2.2207,219.69,1.5916e-05,1.3072e-05,7.3057,-0.020683,-0.052507,3.5813,0.12427,-0.040027,-66.266,3.7726,24.312,7.4725e-06,8.7758e-06,37.621,80.559,1.3044e-11
117.142865,18.214286,1385.714286,497.26,-0.16076,3.652,0.42553,64.734,0.0013033,0.0010657,4.0447,-0.17882,-0.61983,3.6762,2.35,-0.15548,-62.92,0.73333,8.8054,0.003334,0.0036813,37.308,105.26,5.1078e-12
130,10.357143,1250,166.4,0.067688,2.7316,-13.884,9.5828,0.00014083,0.0007387,2.6541,-0.15789,-0.71341,2.7794,2.5625,-0.14129,-395.82,0.10243,2.0772,0.0011139,0.0012241,10.124,38.882,6.9768e-13
91.428575,-5,571.428571,451.7,1.4744,0.92301,5.1098,87.965,0.00011389,9.6856e-05,6.8364,0.0050761,0.013718,2.4617,0.64451,-5.3931,-102.77,43381,316810,0.00023207,0.00036719,17.11,60.562,2.2543e-12
70,2.142857,1114.285714,659.91,3.7719,0.24035,3.0116,269.2,2.2862e-05,1.8982e-05,7.7179,-0.0066666,-0.017954,4.0264,0.12457,-9.5236,-95.897,65864,477820,1.2831e-05,2.0409e-05,18.71,73.615,1.8236e-11
117.142865,18.214286,1521.428571,553.52,-0.1929,4.0821,-1.2098,120.34,0.0030034,0.0024281,5.7379,-0.031565,-0.1053,4.0869,2.4395,-0.04176,-65.808,0.43289,4.8168,0.0037679,0.0041886,40.258,109.79,4.3875e-12
