Temperature (C) ,Detuning (GHz) ,Laser Power (uW) ,Cost filtered (V/nT),Cost unfiltered (V/nT),Loop,Run_number,C(1D),A(1D),G(1D),By(1D),Error C(1D),Error A(1D),Error G(1D),Error By(1D),G1(2D),G2(2D),C(2D),A(2D),Bx(2D),Bz(2D),Error G1(2D),Error G2(2D),Error C(2D),Error A(2D),Error Bx(2D),Error Bz(2D),NA
123,12,1115,0.012537,0.012537,12,228,0.581493,2.99897,239.204868,-16.879982,0.014375,0.0225,3.706948,1.68749,840.608453,1454.539285,-6.944148,-4.647709,-0.772781,-429.566015,100.879353,161.236211,0.914254,0.920155,8.477163,24.669259,NA
116,12,1383,0.008375,0.008375,12,229,1.523962,2.900241,346.289598,-19.718617,0.012667,0.013633,3.526196,1.269135,236.965501,743.122777,-5.015105,-1.334594,-3.148577,-564.098506,28.724085,51.978035,0.148187,0.160927,6.126153,28.223519,NA
123,12,907,0.011962,0.011962,12,230,0.511024,2.307526,192.906231,-19.667249,0.009497,0.018819,3.057126,1.531243,555.235925,1405.428162,-5.224953,-3.437141,-3.229297,-392.966207,107.651265,240.493502,1.078812,1.087425,8.525957,33.245996,NA
123,2,1116,0.009999,0.009999,12,231,-0.113866,3.082955,308.32046,-17.963246,0.017867,0.021353,4.631836,1.815283,259.549239,1526.749189,-7.869811,-5.789551,-1.545523,-521.075106,86.425137,430.326501,3.128999,3.144302,6.4224,72.0353,NA
123,12,1115,0.012593,0.012593,12,232,0.524751,3.009414,238.975405,-22.17479,0.014384,0.022541,3.695888,1.683478,406.136759,1177.141805,-5.670348,-3.282563,-2.78228,-480.243076,62.586635,145.929453,0.725606,0.737633,7.59277,36.835636,NA
126,8,917,0.012314,0.012314,12,233,0.080969,2.30925,187.537035,-27.276963,0.013051,0.026657,4.172434,2.112805,1350.99387,4810.1883,-41.283572,-39.916596,-1.780747,-475.860177,2588.74495,9275.770572,152.860156,152.870032,8.87418,64.117424,NA
126,0,907,0.009103,0.009103,12,234,-0.070147,2.124567,233.382465,-18.653416,0.016949,0.027263,6.144716,2.831779,12563.16742,83475.54592,-11244.69481,-11243.47211,-1.793926,-419.868957,NaN,NaN,NaN,NaN,8.601444,105.691032,NA
126,12,1116,0.012618,0.012618,12,235,0.329247,2.816367,223.19655,-23.426622,0.016301,0.027551,4.424042,2.082835,453.209167,1338.300712,-6.035461,-3.998789,-1.894924,-474.269417,82.057228,209.931851,1.145286,1.156869,8.034606,41.133229,NA
123,12,907,0.011866,0.011866,12,236,0.45135,2.342958,197.454156,-21.039203,0.00979,0.018918,3.118884,1.547916,550.073897,1386.996671,-5.296035,-3.49667,-3.202448,-414.729478,100.028466,222.638271,1.024746,1.033466,8.458926,33.958831,NA
126,12,1116,0.01254,0.01254,12,237,0.335257,2.79416,222.823693,-18.27404,0.017519,0.02966,4.790742,2.256979,433.980437,1323.524951,-5.870988,-3.852998,-1.918605,-477.837564,80.605332,211.114287,1.122596,1.1344,8.059792,42.667792,NA
123,12,907,0.011881,0.011881,12,238,0.45568,2.324342,195.632822,-20.687399,0.009553,0.018645,3.061721,1.525148,532.793746,1331.743154,-5.024721,-3.222041,-3.34804,-414.50604,93.280775,201.570542,0.88411,0.892952,8.468497,33.309777,NA
127,11,1167,0.013195,0.013195,12,239,0.188151,2.995755,227.039977,-25.5555,0.015287,0.025356,3.912134,1.827263,427.926112,1451.073094,-6.873113,-4.890395,-2.094317,-513.307988,89.620942,272.328496,1.703914,1.716965,7.922162,50.818662,NA
126,12,1116,0.012662,0.012662,12,240,0.337426,2.863897,226.175021,-22.309387,0.014419,0.024015,3.857278,1.804743,473.847754,1381.129814,-6.24877,-4.215465,-2.864335,-481.064643,85.07398,219.20889,1.225117,1.236251,7.99056,41.28831,NA
126,13,917,0.012026,0.012026,13,241,0.332961,2.18115,181.369435,-21.964754,0.008908,0.018847,2.992394,1.533919,1132.717324,2435.171984,-10.996195,-9.503599,-1.43981,-389.357202,372.497726,822.014714,6.17908,6.184071,8.650337,31.332633,NA
126,12,917,0.012252,0.012252,13,242,0.296133,2.228335,181.868858,-25.189891,0.011357,0.02396,3.736664,1.913621,1063.390375,2435.643103,-11.165418,-9.679414,-2.132777,-406.516282,367.65107,863.04343,6.615157,6.620753,8.662094,34.446798,NA
123,12,1115,0.011792,0.011792,13,243,0.530668,2.928034,248.301597,-19.69887,0.020652,0.031021,5.486681,2.450202,382.312111,1080.80815,-5.225444,-2.807269,-1.029358,-479.436353,56.68956,121.719194,0.553184,0.565825,7.700333,35.132677,NA
123,8,1115,0.012371,0.012371,13,244,0.136581,3.264041,263.842227,-20.661198,0.017452,0.024529,4.195777,1.812546,356.851023,1280.574421,-6.41312,-4.189533,-1.234065,-509.176477,65.662433,196.331363,1.177619,1.191555,7.173931,46.326172,NA
123,12,1115,0.012477,0.012477,13,245,0.529663,2.975415,238.463279,-20.195088,0.013132,0.020626,3.41141,1.555497,392.621821,1139.359647,-5.49869,-3.098749,-2.30512,-482.588592,59.39726,135.713038,0.654026,0.666287,7.568802,36.419696,NA
123,12,1115,0.012475,0.012475,13,246,0.503683,3.022802,242.317018,-19.459144,0.013429,0.020722,3.442834,1.557086,792.612233,1471.269181,-7.196349,-4.916203,-1.732557,-436.155379,101.484375,175.695769,1.050623,1.057344,8.41578,26.552294,NA
126,12,1116,0.012923,0.012923,13,247,0.337092,2.856784,221.053626,-22.048392,0.014091,0.02407,3.763585,1.779732,433.880608,1344.305829,-5.972072,-3.953581,-2.062526,-482.978983,81.849868,219.522813,1.182693,1.19446,8.019263,43.711341,NA
123,12,793,0.011594,0.011594,13,248,0.409881,1.988045,171.4664,-20.406759,0.007869,0.017651,2.862049,1.496133,672.303858,1582.996262,-5.246204,-3.756648,-2.576608,-375.288964,145.90266,319.723336,1.4097,1.416673,8.98121,32.617311,NA
123,12,1115,0.012045,0.012045,13,249,0.525685,2.922198,242.611662,-23.006537,0.011894,0.018331,3.155021,1.426163,699.171601,1470.469439,-7.249759,-4.935257,4.323923,-448.727491,97.141852,190.427671,1.155168,1.163017,8.111527,29.469837,NA
126,12,1116,0.012545,0.012545,13,250,0.345398,2.805442,223.635063,-23.4763,0.01568,0.026444,4.273458,2.010111,433.881213,1323.287421,-5.833337,-3.821389,-3.07151,-476.20002,80.699503,211.252431,1.114508,1.126208,8.049491,42.489938,NA
126,12,1116,0.012447,0.012447,13,251,0.314967,2.788948,224.064922,-19.133471,0.016265,0.02737,4.460637,2.096083,1295.106989,2100.107705,-11.037417,-9.146946,-1.51481,-430.351475,215.037613,372.779591,3.033518,3.03641,8.876281,25.913924,NA
123,12,1115,0.01235,0.01235,13,252,0.530363,2.985128,241.713041,-20.798106,0.014695,0.022739,3.81345,1.726964,381.28192,1104.933371,-5.332847,-2.920757,-1.543338,-490.260869,57.214159,127.95923,0.595007,0.607621,7.680791,36.905887,NA
123,12,1115,0.012181,0.012181,13,253,0.518157,2.980695,244.697979,-18.060842,0.013518,0.020635,3.520014,1.583941,819.735573,1415.414181,-6.782983,-4.516111,1.804299,-428.694032,100.161874,156.942461,0.883764,0.890236,8.761366,25.242409,NA
126,12,1115,0.012765,0.012765,13,254,0.34773,2.823582,221.191906,-23.627616,0.014983,0.025577,4.04942,1.914418,442.411857,1333.015448,-5.897268,-3.88533,-2.787222,-474.987422,81.663139,212.267303,1.130631,1.142194,8.039417,41.958446,NA
117,12,1116,0.009068,0.009068,13,255,1.053995,2.507537,276.534147,-19.264975,0.010412,0.013912,3.278372,1.377843,335.310447,882.145449,-4.380348,-1.611431,-1.258236,-479.237775,42.275592,72.408118,0.218686,0.22931,6.994041,26.82487,NA
123,12,1116,0.012402,0.012402,13,256,0.513232,2.981578,240.411204,-21.797551,0.013253,0.020631,3.440403,1.562353,397.177051,1148.848224,-5.479388,-3.113513,-2.267438,-472.174694,61.748912,141.202199,0.679967,0.692184,7.656055,36.204599,NA
123,12,1115,0.012422,0.012422,13,257,0.501854,3.018204,242.963947,-18.517495,0.013066,0.020101,3.356108,1.515754,800.348681,1475.730231,-7.183871,-4.911426,-2.896402,-439.305169,101.696475,175.307125,1.043531,1.050103,8.443937,26.634961,NA
126,12,1115,0.012363,0.012363,13,258,0.345044,2.772,224.222946,-21.956119,0.01649,0.027729,4.550634,2.137798,426.700672,1290.984291,-5.668187,-3.653457,-2.972079,-469.967655,78.404622,200.678671,1.033756,1.04559,8.076476,41.504285,NA
127,11,1167,0.013253,0.013253,13,259,0.184329,3.019118,227.81259,-23.596856,0.016899,0.027923,4.293687,2.002149,449.159413,1524.42951,-7.332965,-5.357716,-2.93028,-521.055583,97.395678,303.371971,1.990043,2.0029,7.914311,52.208748,NA
123,12,1038,0.012245,0.012245,13,260,0.500639,2.754663,224.966808,-21.041796,0.012364,0.020714,3.435478,1.611392,472.931013,1247.874893,-5.510721,-3.353214,-1.78077,-456.254414,73.520049,162.317811,0.781638,0.791974,7.918882,34.463245,NA
123,8,1115,0.012115,0.012115,14,261,0.135915,3.196497,263.856553,-23.276558,0.017807,0.025029,4.371802,1.888696,336.464068,1236.8949,-6.154219,-3.925477,-2.16206,-513.794749,62.086371,186.077936,1.078555,1.09301,7.223596,47.498071,NA
123,12,1115,0.012459,0.012459,14,262,0.518265,3.0129,241.819333,-21.116363,0.013285,0.020548,3.416094,1.546682,409.845096,1146.992077,-5.51018,-3.123725,-3.045482,-473.947904,60.79796,134.668273,0.649187,0.661061,7.583193,34.833479,NA
123,12,1116,0.012535,0.012535,14,263,0.518479,3.028827,241.634089,-15.765899,0.013117,0.020302,3.354609,1.519253,780.395526,1460.476671,-7.103157,-4.821303,-1.896812,-443.224236,99.790197,173.688323,1.024525,1.03135,8.47084,27.218844,NA
123,8,1116,0.012435,0.012435,14,264,0.105943,3.304001,265.698938,-20.429556,0.019747,0.027544,4.694496,2.019885,336.469709,1244.089213,-6.174933,-3.951719,-1.52431,-518.189873,62.332857,188.583892,1.09486,1.109304,7.229196,48.267446,NA
123,12,1115,0.012301,0.012301,14,265,0.515665,2.981746,242.400048,-23.13953,0.013291,0.020504,3.454649,1.562307,404.390458,1159.158128,-5.579078,-3.189658,-2.945203,-476.932182,61.228992,139.776494,0.683483,0.695464,7.556072,35.843985,NA
123,12,1116,0.012093,0.012093,14,266,0.497939,2.962073,244.941236,-20.940918,0.012929,0.019715,3.388295,1.523993,804.871035,1447.604998,-7.006632,-4.736726,-1.448321,-428.086158,100.158146,166.083983,0.96764,0.974173,8.434166,25.369367,NA
126,12,1116,0.012661,0.012661,14,267,0.34064,2.798923,221.060677,-25.518597,0.012701,0.021698,3.462703,1.63756,435.888667,1304.900576,-5.739047,-3.731067,-3.392405,-473.890508,79.268038,202.409554,1.053811,1.065492,8.0842,41.555347,NA
123,12,1115,0.012468,0.012468,14,268,0.520766,3.01472,241.789759,-21.392414,0.012957,0.020043,3.329677,1.507661,401.137908,1125.22933,-5.406638,-3.0111,-1.602006,-481.939162,59.157237,129.755929,0.611733,0.623855,7.661369,35.469616,NA
119,12,1115,0.010047,0.010047,14,269,0.864575,2.736329,272.347067,-19.367127,0.012411,0.016856,3.574364,1.515953,328.692006,914.355988,-4.577195,-1.886368,-2.654501,-489.517611,44.21779,82.504948,0.285661,0.297735,7.261168,30.445902,NA
135,12,1116,0.010752,0.010752,14,270,0.099,1.644979,152.992537,-31.905766,0.010436,0.026271,4.456951,2.415582,24128.09049,98920.06899,-11274.25311,-11273.3849,-2.870085,-561.668261,NaN,NaN,NaN,NaN,10.441623,98.835004,NA
123,12,1115,0.012226,0.012226,14,271,0.541196,2.988484,244.440229,-22.788021,0.016285,0.024891,4.228898,1.904197,391.876966,1053.484484,-5.154024,-2.693415,-0.903387,-487.246127,53.776944,107.946527,0.476953,0.489234,7.598197,33.105418,NA
126,12,1115,0.011557,0.011557,14,272,0.346821,2.659478,230.118794,-24.520706,0.017289,0.028252,4.995699,2.318366,437.342611,1259.834934,-5.473579,-3.460396,-2.835296,-454.817691,75.730684,182.200779,0.905474,0.916777,7.954479,37.678078,NA
126,12,1116,0.012685,0.012685,14,273,0.333083,2.842313,224.066794,-19.342112,0.01203,0.020243,3.237229,1.521196,1385.137447,2271.431251,-12.309936,-10.437987,-2.506596,-427.588823,261.086104,460.93068,3.996264,3.998927,8.802721,26.084654,NA
126,12,1116,0.012592,0.012592,14,274,0.341957,2.814037,223.480802,-20.036316,0.012079,0.020384,3.281433,1.543869,1349.679215,2224.312329,-11.958417,-10.074896,-2.626055,-430.551953,244.686208,433.643291,3.697605,3.700387,8.732343,26.085729,NA
126,12,1115,0.012849,0.012849,14,275,0.334158,2.823475,219.747002,-16.149666,0.014455,0.02485,3.902065,1.850014,1379.809702,2241.578733,-12.014545,-10.147017,-1.574197,-426.328429,252.593673,441.478975,3.763552,3.766144,8.813086,25.780048,NA
121,12,1115,0.01136,0.01136,14,276,0.676395,2.956638,260.275083,-19.463663,0.014516,0.020706,3.845523,1.673956,353.694398,975.907585,-4.921282,-2.301876,-2.702989,-490.660356,48.180574,93.706367,0.376357,0.389066,7.440123,32.156247,NA
126,12,1116,0.012325,0.012325,14,277,0.347169,2.742708,222.530405,-25.00388,0.012537,0.021261,3.492173,1.64645,430.170126,1292.175307,-5.601467,-3.603042,-3.478712,-466.346821,77.885619,197.997113,1.004952,1.016385,7.968299,40.42621,NA
123,12,1115,0.012045,0.012045,14,278,0.521723,2.985019,247.821296,-21.222676,0.015873,0.023895,4.1354,1.848717,391.115765,1081.35227,-5.216016,-2.799784,-2.193796,-478.3143,56.39202,118.523696,0.535807,0.5481,7.638898,34.068926,NA
127,11,1167,0.012822,0.012822,14,279,0.198236,2.932652,228.713401,-22.228475,0.01695,0.027884,4.436631,2.06485,423.817792,1429.764474,-6.632346,-4.668188,-6.93338,-509.205721,87.315024,261.988592,1.585199,1.597958,7.894564,49.801297,NA
123,12,1396,0.012685,0.012685,14,280,0.610578,3.947595,311.196631,-21.943927,0.021881,0.025921,4.434464,1.727173,270.384756,891.662834,-5.875312,-2.539509,-4.779504,-568.566629,33.699846,73.424929,0.351011,0.367741,6.388175,35.363943,NA
110,8,1116,0.005329,0.005329,15,281,1.290365,2.095109,393.166785,-20.917441,0.013083,0.012876,5.082953,1.643149,218.323962,713.26116,-3.80935,-0.870841,-4.245098,-500.786795,25.544406,46.942473,0.091853,0.099948,5.282068,22.031428,NA
123,12,1115,0.012313,0.012313,15,282,0.503209,2.977593,241.819533,-22.998926,0.01431,0.022134,3.723201,1.685815,413.317659,1152.672381,-5.50415,-3.140217,-3.421123,-470.636258,61.561857,136.293717,0.657952,0.669732,7.588786,34.617718,NA
123,12,1115,0.012166,0.012166,15,283,0.495345,2.975053,244.529922,-20.474329,0.013917,0.021262,3.63047,1.634322,831.140332,1481.197648,-7.213745,-4.950269,-1.434694,-432.213058,102.582305,170.973634,1.020227,1.0264,8.392115,25.336857,NA
123,8,1116,0.012074,0.012074,15,284,0.130687,3.179711,263.348996,-22.291779,0.019197,0.027039,4.736637,2.048474,350.318713,1273.290126,-6.376518,-4.151989,-1.384206,-509.743663,65.331217,196.919735,1.177322,1.191491,7.203334,47.036475,NA
128,12,1115,0.012327,0.012327,15,285,0.250536,2.573937,208.803452,-25.103564,0.013142,0.023903,3.854561,1.869465,516.620846,1603.591618,-6.77388,-5.046188,-2.807349,-487.942746,118.466168,344.89686,2.033276,2.043705,8.320764,48.146484,NA
123,12,1115,0.012276,0.012276,15,286,0.542204,3.015021,245.612063,-19.264899,0.014126,0.021475,3.638553,1.63416,382.667328,1089.547494,-5.291291,-2.860913,-3.520269,-488.96916,55.459253,120.723934,0.555137,0.567574,7.563925,35.437063,NA
123,12,1116,0.012025,0.012025,15,287,0.502813,2.980132,247.835882,-18.865848,0.014176,0.021337,3.699219,1.65357,804.473249,1455.12562,-7.086984,-4.797633,-1.929104,-436.897166,98.376,164.849075,0.968038,0.974457,8.336423,25.625741,NA
123,12,1115,0.011863,0.011863,15,288,0.514278,2.956728,249.233224,-17.827699,0.016125,0.02412,4.244713,1.891736,801.56627,1465.300299,-7.161367,-4.870064,-0.756522,-436.526556,99.875623,169.875446,1.008035,1.014549,8.355896,25.973496,NA
126,12,1116,0.012977,0.012977,15,289,0.34561,2.800177,215.781612,-21.4326,0.015537,0.027255,4.214925,2.014981,431.309257,1281.862752,-5.56137,-3.562387,-3.191331,-464.652872,77.0273,192.996051,0.97445,0.985884,7.972454,39.81034,NA
123,12,1116,0.012134,0.012134,15,290,0.526099,2.963547,244.241749,-19.422819,0.01354,0.020711,3.545051,1.5968,404.666698,1117.569047,-5.391557,-2.983042,-2.751039,-477.582911,58.136302,124.949145,0.586234,0.59814,7.547712,34.075182,NA
126,12,1116,0.01243,0.01243,15,291,0.357011,2.731975,219.789453,-22.808599,0.012991,0.022333,3.624644,1.718552,416.367397,1257.169266,-5.430414,-3.425354,-3.389263,-463.174599,75.195841,188.885135,0.933526,0.945238,8.000379,40.180373,NA
123,12,1115,0.012039,0.012039,15,292,0.527933,2.966789,246.43669,-24.548837,0.01435,0.021739,3.758413,1.685296,399.446166,1115.072692,-5.391441,-2.975592,-3.272859,-481.912707,57.904929,125.616383,0.589209,0.6013,7.588425,34.831187,NA
91,12,1116,0.002002,0.002002,15,293,3.929564,0.861117,430.227839,-16.326825,0.006544,0.006159,6.211708,1.841179,233.374291,668.61618,-4.920697,-0.304175,-4.930264,-556.19292,23.825284,36.321294,0.025024,0.028089,5.127401,19.674022,NA
95,12,1116,0.002454,0.002454,15,294,3.621009,1.05259,428.866183,-17.626713,0.009918,0.009346,7.700537,2.290033,189.79539,631.089175,-4.800671,-0.338193,-4.247583,-549.40932,22.447902,38.745145,0.031757,0.03591,5.201331,21.424874,NA
123,12,1396,0.013042,0.013042,15,295,0.605251,3.799123,291.307304,-23.214718,0.018061,0.022856,3.777051,1.537283,266.827091,941.166375,-5.941837,-2.753818,-2.570611,-561.760837,37.434782,90.657526,0.455322,0.472744,6.731786,40.531256,NA
117,12,1116,0.008699,0.008699,15,296,1.053485,2.368487,272.277084,-20.054683,0.008539,0.011601,2.840989,1.205125,346.120893,902.456115,-4.211771,-1.579433,-2.993843,-477.704865,44.16834,76.273621,0.221815,0.231792,7.147463,27.481549,NA
127,11,1167,0.013657,0.013657,15,297,0.192537,2.987928,218.79155,-23.396463,0.017287,0.029868,4.406421,2.093561,464.707019,1614.000087,-8.00889,-6.041871,-2.409809,-516.72388,113.723696,368.629815,2.5967,2.610011,8.10513,55.037148,NA
126,12,1116,0.013525,0.013525,15,298,0.358223,2.855674,211.137643,-22.494386,0.013856,0.024895,3.670839,1.771764,484.038547,1442.915072,-6.621256,-4.595414,-3.284709,-482.592919,93.807965,252.026126,1.481026,1.492394,8.123997,43.569632,NA
126,12,1115,0.013258,0.013258,15,299,0.32794,2.889147,217.912041,-21.141972,0.013424,0.023295,3.536102,1.683035,1254.134755,2121.45942,-11.233878,-9.342375,-1.280161,-433.673462,227.963907,411.66093,3.399081,3.402567,9.103017,27.896425,NA
126,12,1116,0.0131,0.0131,15,300,0.321395,2.865483,218.732997,-21.292933,0.014952,0.02584,3.973855,1.888185,1237.275894,2065.667365,-10.785287,-8.891009,0.157507,-435.045682,211.786169,376.641235,3.027164,3.030579,9.082941,27.459489,NA
123,12,1115,0.012464,0.012464,16,301,0.541688,2.951632,236.80416,-19.340845,0.013786,0.02182,3.60605,1.649966,402.629874,1134.831175,-5.422969,-3.037957,-2.446392,-482.573236,59.961287,132.914515,0.628152,0.640207,7.685916,35.912294,NA
123,12,1115,0.012635,0.012635,16,302,0.517793,2.989873,236.627118,-20.492741,0.012297,0.019481,3.175231,1.453423,806.312852,1410.863749,-6.680409,-4.436775,1.185311,-435.151207,99.670473,158.165155,0.877679,0.884258,8.847744,26.07704,NA
123,12,1115,0.012334,0.012334,16,303,0.526411,2.950372,239.215867,-19.45216,0.012561,0.01966,3.292529,1.498886,783.764023,1447.301852,-6.977663,-4.712927,-1.181186,-434.424162,100.287075,170.991452,0.993172,0.999987,8.519977,26.563137,NA
91,12,1498,-0.000004,-0.000004,16,304,4.872295,-0.002654,611.963508,0,NaN,NaN,NaN,NaN,134.02049,591.737667,-4.86936,0.000557,-30.195331,-680.798186,43.613245,97.470786,0.000139,0.000161,13.048177,81.470779,NA
128,12,1115,0.013139,0.013139,16,305,0.264232,2.640918,200.991603,-23.236757,0.016547,0.03137,4.694132,2.313145,588.305336,1932.906411,-9.108068,-7.382062,-3.80466,-491.439789,186.978439,601.896557,4.396152,4.40706,8.517803,54.401875,NA
128,12,943,0.01247,0.01247,16,306,0.231683,2.126038,170.493514,-24.59937,0.010951,0.024712,3.719584,1.948233,22089.89564,34473.70927,-1740.11307,-1738.859282,-1.028149,-428.797441,768789.3072,1200961.63,121117.4406,121117.4407,10.411739,31.027059,NA
84,12,1116,0.001296,0.001296,16,307,4.237594,0.574251,443.039936,-12.698727,0.00412,0.003835,5.87035,1.68794,228.693238,657.743348,-4.893982,-0.194345,-4.025231,-552.033159,23.543157,35.662417,0.015899,0.017927,5.085162,19.173102,NA
123,13,1115,0.012562,0.012562,16,308,0.637033,2.750874,218.976263,-22.708794,0.012208,0.021073,3.380487,1.605485,446.589958,1281.62409,-5.816858,-3.538222,-1.930935,-472.598688,75.702071,184.147931,0.920003,0.93101,7.973484,39.034421,NA
126,12,1116,0.013765,0.013765,16,309,0.36605,2.869857,208.486843,-25.324366,0.014082,0.025655,3.703177,1.797218,493.830552,1569.600712,-7.364976,-5.362667,-2.760202,-494.152716,111.959364,330.672097,2.113055,2.124885,8.27688,49.278301,NA
128,12,1115,0.013138,0.013138,16,310,0.268105,2.654357,202.041357,-23.702194,0.013864,0.026136,3.917373,1.926279,538.319692,1735.768135,-7.842027,-6.077862,-3.402124,-485.773099,146.507377,451.478813,2.993139,3.004327,8.543853,51.995052,NA
127,12,1396,0.013559,0.013559,16,311,0.292407,3.678746,271.316845,-22.827284,0.02135,0.029119,4.571479,1.943409,772.39678,1537.953161,-9.324317,-6.722451,-2.257943,-495.248053,95.16673,183.712256,1.446018,1.454495,8.031877,30.463245,NA
126,12,1116,0.013126,0.013126,16,312,0.339288,2.876647,219.163057,-19.907908,0.014687,0.025325,3.889502,1.84641,1278.300484,2269.146946,-12.570047,-10.659541,-2.296771,-427.20661,279.756662,529.163292,4.709548,4.713502,9.143367,29.241676,NA
126,12,1116,0.013618,0.013618,16,313,0.357972,2.900442,212.992852,-23.972109,0.011775,0.020954,3.076377,1.479238,1178.936141,1929.591615,-9.658091,-7.761034,-0.553132,-440.825084,183.905503,317.173172,2.356532,2.360081,9.385121,27.866208,NA
126,12,1116,0.013659,0.013659,16,314,0.346714,2.882137,211.000263,-21.440922,0.012851,0.023105,3.372843,1.62836,1239.075489,2085.982657,-10.940209,-9.036665,-0.199562,-434.826534,217.213632,389.788828,3.158608,3.16208,9.070099,27.667207,NA
126,12,1115,0.013121,0.013121,16,315,0.338472,2.859509,217.938312,-21.038973,0.013314,0.0231,3.543317,1.686374,1198.474196,2027.498238,-10.502441,-8.593451,-1.446476,-437.991594,201.969553,362.704989,2.865743,2.869407,9.061688,27.830854,NA
126,12,1116,0.012845,0.012845,16,317,0.369562,2.854444,222.227311,-23.671403,0.015436,0.026215,4.130253,1.948447,518.202756,1432.355754,-6.641052,-4.571461,-2.449797,-481.733436,89.830523,225.060348,1.316871,1.327384,7.976346,39.643044,NA
126,12,1116,0.012753,0.012753,16,318,0.340671,2.815724,220.788276,-22.004643,0.013045,0.022312,3.534159,1.672158,1220.178889,1906.81225,-9.496442,-7.584771,1.566873,-423.409393,183.023039,299.095085,2.190475,2.193583,9.380045,25.749796,NA
127,11,1167,0.013129,0.013129,16,319,0.201288,3.003853,228.799818,-24.090845,0.015383,0.025298,3.931463,1.829494,444.843634,1483.56007,-7.125995,-5.12337,-2.097107,-510.608617,93.450236,282.521261,1.814952,1.827747,7.898164,49.941962,NA
123,12,1099,0.011676,0.011676,16,320,0.528476,2.851572,244.222609,-21.894909,0.020563,0.031459,5.595265,2.520545,421.369431,1178.864883,-5.582461,-3.224672,-2.956093,-478.98595,63.421017,143.179181,0.696295,0.707867,7.67514,35.946462,NA
126,12,1116,0.012999,0.012999,17,321,0.354802,2.877105,221.340574,-22.535277,0.014239,0.024288,3.777131,1.785094,442.562762,1330.623634,-5.899511,-3.872117,-3.022104,-479.51302,80.578489,209.108032,1.110924,1.122441,8.021582,42.084495,NA
126,12,1115,0.012194,0.012194,17,322,0.340164,2.751131,225.61771,-20.437346,0.018356,0.030653,5.109378,2.393251,1149.054249,1784.292197,-8.599861,-6.691911,1.846174,-436.917285,157.209458,250.625711,1.70953,1.712919,9.499593,26.29155,NA
126,12,1115,0.012734,0.012734,17,323,0.339277,2.8144,221.010006,-22.241298,0.013915,0.023774,3.772366,1.784053,1310.349726,2175.750177,-11.652542,-9.751283,-1.775545,-432.568282,235.762983,419.976969,3.535726,3.538766,8.896569,26.803776,NA
126,12,814,0.011798,0.011798,17,325,0.249034,1.929272,163.522011,-19.130743,0.008864,0.020872,3.283645,1.743451,970.323573,2556.756471,-10.470304,-9.216582,-2.342946,-385.162637,488.391377,1291.555414,9.053145,9.059682,9.234663,40.721558,NA
126,12,1115,0.012706,0.012706,17,326,0.285049,2.839652,223.489068,-19.241206,0.014363,0.024237,3.866805,1.819218,1247.990243,1945.096954,-9.841896,-7.965052,0.801188,-427.36007,188.888912,310.128775,2.343309,2.346257,9.35607,25.876515,NA
127,11,1167,0.013449,0.013449,17,327,0.158269,3.086209,229.47944,-23.738896,0.017787,0.029155,4.426808,2.057062,455.310765,1567.574221,-7.752182,-5.766433,-3.530725,-524.197573,101.724121,324.633569,2.237342,2.25038,7.827271,53.012873,NA
126,12,1116,0.012818,0.012818,17,328,0.315479,2.889229,225.403917,-25.151675,0.015464,0.025855,4.098174,1.920668,449.058858,1368.185308,-6.222672,-4.190428,-3.860785,-488.128994,83.177605,222.195971,1.247533,1.259292,7.989796,43.482839,NA
128,12,1115,0.012658,0.012658,17,329,0.232864,2.599497,205.364999,-23.876706,0.015191,0.028133,4.397045,2.14756,528.794203,1683.667272,-7.397986,-5.664402,-2.747756,-485.458531,132.860815,401.38067,2.547357,2.558088,8.313637,49.632785,NA
126,11,1167,0.013362,0.013362,17,330,0.214397,3.150542,235.778387,-26.512242,0.017019,0.027075,4.168114,1.911623,378.869834,1313.107156,-6.455665,-4.295432,-2.277407,-524.459388,71.484547,211.103946,1.265082,1.2793,7.701821,49.834016,NA
128,12,1115,0.012476,0.012476,17,331,0.22678,2.643118,211.854126,-25.833577,0.014242,0.025496,4.079293,1.966155,508.77773,1613.330227,-6.994037,-5.246531,-1.570529,-485.153842,121.721158,361.270608,2.205741,2.216692,8.358338,49.199639,NA
127,12,1116,0.01299,0.01299,17,332,0.267665,2.784196,214.337613,-22.28863,0.014253,0.025188,3.883835,1.862267,742.196139,1882.647031,-9.295367,-7.433046,-2.125337,-468.294473,160.558911,409.246212,3.050886,3.059034,7.98539,37.940594,NA
127,12,1396,0.013085,0.013085,17,333,0.263425,3.64042,278.211041,-21.435932,0.018588,0.02468,4.034652,1.689656,884.027407,1676.057265,-10.382541,-7.830952,-2.041947,-494.477941,106.964717,205.618758,1.747291,1.754144,7.776017,28.666668,NA
126,11,1115,0.013298,0.013298,17,334,0.214553,2.989472,224.799378,-23.750782,0.015924,0.026702,4.076621,1.912903,449.636923,1453.548541,-6.870862,-4.877633,-2.710593,-498.145433,91.640747,266.250987,1.656522,1.668965,7.93043,47.34656,NA
126,0,1116,0.010173,0.010173,17,335,-0.144612,2.858993,281.043478,-22.457825,0.020773,0.027289,5.748678,2.392766,6354.370414,43360.93134,-4229.082382,-4227.300629,-1.105049,-487.906706,NaN,NaN,NaN,NaN,7.07547,99.724012,NA
