"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
150,-17.5,1000,99.9999999875409,0.00201559222047851,1.25287769901475e-05,5.352436723841e-08,40.0065825980227,2.10426639930471e-06,2.3137317439861e-06,3.32911769310292,99.9999967234689,100.000052717516,-0.00208304254522965,-2.40521875034646e-06,-1.415473686411e-08,-3.4026862447787e-07,280.845688786709,94.0497623361936,7.0822403873556e-07,4.2524973867351e-06,2.21484411896704,9.98654637112377,1.2528776991708e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,31
150,-17.5,2000,11.1258064717833,0.00289268407023218,0.00329776033990693,5.78249240941929,0.128271244362035,3.4311928026897e-06,2.53249910582763e-05,0.0854313657500545,2253.79113421318,38120.1166004065,-10.5737314759378,-10.5698723702585,2.16539651474859,-189.859502678346,12062.4111996185,204009.272016675,113.130141476326,113.130141579622,3.64827629690212,23.0397425274096,0.000296406408674334,3.91451478385645e-06,8.300368248e-11,5.9679457231e-10,32
150,-17.5,3000,14.4455295896416,0.00401058897464149,0.110229251867622,6.92602930188648,0.0486222284962402,5.65124129162845e-05,0.000316304710488581,0.0474807863561678,4064.25574204538,73941.7638242185,-1314.79029986696,-1314.7597884286,3.86293649224611,-385.643844943564,4064.42143562705,73751.5910039399,2622.42242322735,2622.42242334802,4.02062710767795,34.4291921441955,0.00763068264016183,0.000128299922252598,3.5998684e-12,2.24249819e-11,33
150,-17.5,4000,21.7802496130479,0.00665257613045302,0.708350028786704,8.82543634868717,0.0588667509139506,0.000366814264140332,0.00161691896116566,0.0566645722381518,4223.55209983936,95628.1602974301,-14744.9973945736,-14744.8062186214,4.31388795915651,-578.92359851423,NA,NA,NA,NA,3.61474531019692,48.3998306896183,0.0325225854327377,-0.0022523367599543,7.08717e-13,2.3817509e-12,34
150,-17.5,5000,30.0759202345244,0.0111489125681274,1.65413105019765,10.3282278684263,0.0763908114548504,0.000973551032096256,0.00350583840299562,0.0721725475142879,1457.74755114287,37019.3087291805,-5589.71051838011,-5589.2190517186,4.19375514627186,-711.775002694734,24533.9560930761,623104.145194115,188146.372598132,188146.372794265,3.23363630316438,56.0060969003539,0.054998518326261,-0.00663672816163135,4.0984423e-13,1.42470324e-12,35
150,-17.5,6000,36.6604990004167,0.0149450959638135,2.59245076199566,11.1671418891261,0.0755146973538135,0.0013994537656467,0.00440777301574094,0.0701368597445502,3107.75629790534,80738.4931854568,-43847.521749979,-43846.7008824984,4.12658855729621,-774.011832385278,NA,NA,NA,NA,2.97522513232554,56.0932246994618,0.0707150975213454,-0.00986455143271514,3.3942749e-13,7.7056975e-13,36
150,-15,1000,100.000000002874,0.00202116361839718,6.72189022974161e-06,-6.67876992188e-09,47.4971533568366,1.8919030682623e-06,2.16268953431229e-06,1.1515550657864,99.9999967567644,100.000016335213,-0.00207170649870932,-2.0919542478214e-07,8.399295587603e-08,5.750647532034e-08,1284.86295062376,430.249183081233,2.8186539946956e-07,1.69199459109684e-06,8.59016563149365,5.93208782833785,6.721890229548e-08,0.00791249988632987,7.8041551e-13,2.45217e-13,37
150,-15,2000,99.9999999679955,0.00290588414510322,2.1398909179003e-05,7.601986574104e-08,25.1417352552128,2.25841288183647e-06,2.47684332301858e-06,2.35050000707521,99.9999932615602,100.000034330676,-0.00297407735817387,-2.67004444968633e-06,5.772408459715e-08,-2.8441833571694e-07,154.19385619116,51.6687802913076,4.3129310938186e-07,2.59256943602297e-06,2.77754138736191,5.35144309573434,2.1398909185852e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,38
150,-15,3000,12.2754591356695,0.00374471730342385,0.00746244199174526,13.6862917842435,0.0299755311362153,2.54098161041715e-06,1.55753173231924e-05,0.0293869113845078,3217.70031557058,87416.264455653,-93.5899389346428,-93.5848926901554,4.11977221239449,-760.038201656175,NA,NA,NA,NA,7.41196826262355,144.138437023298,0.000607915509250585,4.38258339005971e-06,7.778694079e-11,6.6165677925e-10,39
150,-15,4000,19.4732811552602,0.00433973245976183,0.342593954981831,12.2994497009858,0.0518170026859653,0.000163885574414772,0.000772286818504033,0.0501143640635697,2776.09383284617,90084.2861142847,-4545.91123899062,-4545.84480920906,3.37954200643612,-848.455626466655,3723.7141039798,120170.087365013,12126.7509443324,12126.7509448253,5.04334221304223,127.498352262854,0.0175930266836048,-0.000810258655583675,8.0175522e-13,3.65850533e-12,40
150,-15,5000,28.4833872132499,0.00282666637742708,1.13501123625808,12.8576955439411,0.117982500746497,0.00105420113413562,0.00393267708741624,0.111893208479567,2425.39137058887,89983.859145223,-18153.0337787907,-18152.7693396419,3.15732374681142,-925.22562114276,NA,NA,NA,NA,4.13325469622014,128.012149246643,0.0398481833554578,-0.004205314620056,4.8183084e-13,1.54201957e-12,41
